lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,temperature,alpha_prior,temperature_prior,pe,value.1,value.2,theta.1,theta.2,log_lik
# Adaptation terminated
# Step size = 0.152006
# Diagonal elements of inverse mass matrix:
# 0.648707, 1.61908
-13.3584,0.999458,0.152006,3,7,0,15.0945,0.865254,8.03158,0.972177,13.7233,0.0356537,-0.999429,0.995196,1.41323e-07,1,-9.78351
-13.3752,0.999199,0.152006,4,23,0,13.4391,0.803985,7.16613,0.932118,9.90308,0.0738914,-0.997624,0.985516,1.03024e-06,0.999999,-10.0575
-13.5583,0.990607,0.152006,3,11,0,14.1441,0.725071,4.36984,0.191206,5.16466,0.139745,-0.991682,0.96158,0.000305677,0.999694,-10.1781
-13.7395,0.982427,0.152006,1,3,0,14.0015,0.726794,3.81962,0.59911,4.82626,0.138141,-0.99187,0.962259,0.000840603,0.999159,-10.2554
-13.3322,0.997323,0.152006,3,15,0,14.3341,0.803621,6.78231,0.807795,15.5551,0.0741547,-0.997607,0.985438,2.15989e-06,0.999998,-9.99027
-13.3129,0.994398,0.152006,3,7,0,13.5874,0.817544,7.09678,0.431882,5.92543,0.0643637,-0.998187,0.988256,1.09592e-06,0.999999,-9.93585
-14.3713,0.966072,0.152006,4,23,0,15.3408,0.933978,9.80973,0.860384,17.6777,0.00867992,-0.999965,0.999427,3.2848e-09,1,-10.1986
-15.5445,0.997428,0.152006,4,15,0,15.8518,0.961337,11.6245,0.400693,3.92843,0.00298517,-0.999996,0.999885,8.2835e-11,1,-10.8391
-13.9437,0.990871,0.152006,4,31,0,18.2586,0.681053,5.22384,0.400077,7.9252,0.182758,-0.985797,0.94171,8.11774e-05,0.999919,-10.7716
-13.9562,0.99964,0.152006,3,7,0,14.1042,0.666241,4.79797,0.160776,6.07852,0.197973,-0.983311,0.933925,0.000190436,0.99981,-10.7509
-13.5375,0.999734,0.152006,3,15,0,14.184,0.792823,4.62964,0.756235,19.9342,0.08216,-0.997075,0.982978,0.000141174,0.999859,-10.0046
-13.589,0.997694,0.152006,3,11,0,13.6972,0.78576,7.50325,0.0619763,14.3285,0.087584,-0.996685,0.981236,6.01126e-07,0.999999,-10.3566
-15.4108,0.941056,0.152006,3,9,0,16.3213,0.800219,12.1664,0.176116,9.93177,0.0766387,-0.997448,0.984689,7.09234e-11,1,-12.143
-14.8874,1,0.152006,3,15,0,16.578,0.953934,13.4013,0.615047,19.403,0.00423518,-0.999991,0.999805,2.42359e-12,1,-10.2533
-16.023,0.990007,0.152006,4,23,0,17.1494,0.937084,5.079,0.8929,2.13286,0.00788544,-0.999971,0.999504,4.03532e-05,0.99996,-11.5285
-16.2628,0.996195,0.152006,3,11,0,17.7787,0.866713,17.5711,0.865116,8.27011,0.0348995,-0.999453,0.995348,1.01959e-15,1,-11.8668
-15.7228,0.999715,0.152006,4,15,0,17.1748,0.956608,18.5174,0.336079,11.3124,0.00375858,-0.999993,0.999837,8.83625e-17,1,-9.862
-14.724,0.995237,0.152006,4,31,0,16.7816,0.94945,12.3012,0.685935,13.1668,0.00509749,-0.999988,0.999742,2.20078e-11,1,-10.2467
-14.6533,0.999981,0.152006,3,7,0,14.7605,0.948527,12.5879,0.980728,5.32443,0.00528484,-0.999987,0.999728,1.24526e-11,1,-10.1781
-14.7524,0.998201,0.152006,3,15,0,15.0161,0.949166,11.875,0.990193,12.1757,0.00515474,-0.999987,0.999738,5.15395e-11,1,-10.2989
-14.2737,0.999237,0.152006,3,15,0,15.1167,0.934036,15.6626,0.301649,8.18691,0.0086646,-0.999965,0.999428,2.84986e-14,1,-9.71394
-14.2025,0.996738,0.152006,3,11,0,15.0619,0.938002,13.7698,0.901866,6.32106,0.00765793,-0.999972,0.999525,1.21809e-12,1,-9.81823
-13.369,0.999922,0.152006,4,31,0,14.4127,0.840315,8.48323,0.72758,19.6562,0.0496981,-0.998907,0.992064,6.58697e-08,1,-9.9509
-14.1145,0.939832,0.152006,2,7,0,16.4382,0.804409,9.74703,0.8421,4.79124,0.0735847,-0.997643,0.985608,7.16648e-09,1,-10.8781
-14.4311,1,0.152006,4,27,0,14.559,0.935353,9.77322,0.443436,12.3649,0.00832347,-0.999967,0.999462,3.52008e-09,1,-10.2386
-14.9972,0.987087,0.152006,3,15,0,17.1487,0.949487,10.2999,0.735293,0.852828,0.00509012,-0.999988,0.999743,1.19236e-09,1,-10.5726
-13.7877,0.997764,0.152006,4,15,0,16.0601,0.904785,13.4261,0.69382,19.1779,0.0179673,-0.999851,0.998289,2.77878e-12,1,-9.8249
-13.3021,0.998557,0.152006,4,31,0,14.0644,0.839454,7.25389,0.590852,3.15883,0.0502213,-0.998884,0.991937,7.26245e-07,0.999999,-9.83321
-13.3348,0.998785,0.152006,3,15,0,13.4012,0.806663,6.9339,0.277862,17.9099,0.071964,-0.997744,0.986087,1.58779e-06,0.999998,-9.99166
-13.4097,0.997321,0.152006,3,15,0,13.5853,0.793819,7.00089,0.277954,17.6,0.0814069,-0.997128,0.983215,1.49743e-06,0.999999,-10.1192
-13.4766,0.999721,0.152006,4,19,0,13.6245,0.874952,7.56978,0.617868,3.39308,0.0307848,-0.999572,0.99615,3.36965e-07,1,-9.81683
-13.3656,0.995283,0.152006,2,7,0,13.8132,0.859641,9.03036,0.160074,15.3745,0.0386252,-0.999333,0.994579,2.04375e-08,1,-9.85511
-13.3244,0.99939,0.152006,4,23,0,13.7259,0.826113,7.55989,0.963744,11.2535,0.058645,-0.998489,0.989802,4.27635e-07,1,-9.93637
-13.4131,0.999779,0.152006,3,15,0,13.5066,0.780309,4.95788,0.860238,17.0372,0.0918694,-0.996359,0.979817,7.92973e-05,0.999921,-9.9699
-13.535,0.991621,0.152006,2,7,0,13.9048,0.742859,5.7924,0.965112,15.0624,0.123499,-0.993485,0.968243,1.97625e-05,0.99998,-10.2985
-14.1942,0.953177,0.152006,4,31,0,15.1477,0.863406,13.0342,0.584315,13.921,0.0366195,-0.999399,0.994998,7.75045e-12,1,-10.5737
-13.9035,1,0.152006,3,15,0,14.6425,0.918648,14.107,0.881165,12.2091,0.0131488,-0.99992,0.99893,6.72709e-13,1,-9.73868
-13.3304,0.999869,0.152006,4,27,0,13.9228,0.82948,6.34243,0.481696,15.9092,0.0564633,-0.998597,0.990372,4.47123e-06,0.999996,-9.84459
-13.6573,0.99854,0.152006,4,19,0,14.4297,0.910613,11.7333,0.1851,2.67722,0.0158525,-0.999884,0.998583,7.76226e-11,1,-9.73205
-13.3288,0.999939,0.152006,4,27,0,13.6896,0.807018,5.82767,0.661069,5.95681,0.07171,-0.997759,0.986161,1.33445e-05,0.999987,-9.89163
-13.9514,0.996598,0.152006,4,19,0,15.5925,0.928053,13.2809,0.192262,11.6434,0.0102992,-0.99995,0.999259,3.34234e-12,1,-9.74473
-13.7042,0.999724,0.152006,3,15,0,14.2947,0.914149,11.094,0.403718,9.14756,0.0146322,-0.999901,0.998744,2.72202e-10,1,-9.76094
-13.5356,0.996369,0.152006,4,23,0,14.2647,0.873964,7.1335,0.949814,13.3306,0.0312656,-0.999559,0.996059,7.9827e-07,0.999999,-9.8577
-13.4574,0.999602,0.152006,4,15,0,13.6247,0.877451,7.92987,0.270821,16.6971,0.0295853,-0.999604,0.996374,1.64232e-07,1,-9.79733
-14.8938,0.997542,0.152006,4,15,0,15.3992,0.945888,17.4184,0.55793,4.45646,0.00583913,-0.999984,0.999684,8.21987e-16,1,-9.73595
-14.9388,0.998404,0.152006,3,7,0,15.1232,0.950421,17.0291,0.614603,13.4655,0.00490405,-0.999989,0.999757,1.75813e-15,1,-9.81606
-14.3687,0.998897,0.152006,3,7,0,15.1276,0.939947,15.4943,0.100837,11.2878,0.00718662,-0.999976,0.999568,3.89353e-14,1,-9.74854
-14.4757,0.999864,0.152006,4,15,0,14.6107,0.928196,16.7948,0.870945,5.50871,0.0102585,-0.999951,0.999263,3.07187e-15,1,-9.76178
-14.362,0.99978,0.152006,2,7,0,14.6996,0.927205,16.3921,0.94075,5.02713,0.0105421,-0.999948,0.999233,6.87732e-15,1,-9.75481
-16.4454,0.990366,0.152006,4,23,0,17.1625,0.549317,5.42707,0.40601,12.0838,0.323735,-0.952973,0.854098,0.000144515,0.999855,-13.4284
-15.4141,0.995519,0.152006,2,3,0,16.6218,0.574053,4.96354,0.193164,7.59647,0.297035,-0.961124,0.873479,0.00025865,0.999741,-12.3268
-14.0884,0.887578,0.152006,2,3,0,18.1217,0.638475,3.85382,0.282907,13.9415,0.227236,-0.977895,0.917848,0.00117334,0.998827,-10.7616
-13.899,0.993457,0.152006,3,7,0,14.2808,0.679072,3.68627,0.745061,5.81296,0.184773,-0.98548,0.940701,0.00130808,0.998692,-10.4805
-15.0279,0.979676,0.152006,2,7,0,16.3208,0.573436,3.08283,0.44059,13.0265,0.297705,-0.960933,0.87301,0.00589671,0.994103,-11.5825
-16.1123,0.90251,0.152006,4,15,0,17.3862,0.531871,4.76716,0.465397,15.5443,0.342267,-0.946608,0.839775,0.000476697,0.999523,-13.0157
-13.3186,0.991942,0.152006,4,15,0,16.8518,0.802889,5.90758,0.472945,9.00259,0.0746861,-0.997574,0.985279,1.16567e-05,0.999988,-9.90552
-13.9721,0.988409,0.152006,4,27,0,14.1559,0.899966,14.2399,0.893476,19.7273,0.0198134,-0.99982,0.998018,5.68901e-13,1,-9.97995
-13.8161,0.9999,0.152006,3,7,0,14.0104,0.921673,12.3163,0.697483,16.2274,0.0121949,-0.999931,0.999045,2.33221e-11,1,-9.74626
-13.6125,0.994853,0.152006,4,23,0,15.4147,0.810505,4.69016,0.55955,3.90135,0.0692378,-0.997908,0.98688,0.000117875,0.999882,-10.0215
-13.9729,0.983362,0.152006,3,15,0,15.1149,0.858176,12.0392,0.404675,1.47144,0.0394189,-0.999305,0.994409,5.65707e-11,1,-10.438
-14.1542,0.999752,0.152006,4,23,0,14.5863,0.795259,3.60129,0.532318,16.902,0.0803236,-0.997202,0.983554,0.00100353,0.998996,-10.4262
-15.0335,0.98117,0.152006,3,15,0,17.3085,0.895773,4.45336,0.631852,3.60738,0.0214906,-0.999789,0.99776,0.0001492,0.999851,-10.9083
-14.4209,1,0.152006,2,3,0,15.0841,0.880888,4.91326,0.314083,15.7199,0.0279728,-0.999645,0.996668,6.2061e-05,0.999938,-10.4807
-15.1926,0.990894,0.152006,2,3,0,15.2863,0.900801,4.40896,0.560119,19.7957,0.0194873,-0.999826,0.998067,0.000161436,0.999839,-11.0163
-14.4116,0.999504,0.152006,3,7,0,15.3993,0.900518,5.89709,0.472793,18.4238,0.0195975,-0.999824,0.99805,8.48184e-06,0.999992,-10.4284
-13.9792,0.982055,0.152006,3,15,0,18.311,0.929103,13.4831,0.758534,4.38776,0.0100023,-0.999953,0.999291,2.22635e-12,1,-9.74351
-14.0123,0.997236,0.152006,3,15,0,14.3921,0.931136,12.7312,0.571333,10.861,0.00943952,-0.999958,0.99935,9.869e-12,1,-9.80148
-17.4656,0.981024,0.152006,4,31,0,17.7596,0.935642,19.8411,0.30805,17.6349,0.0082497,-0.999968,0.999469,6.88041e-18,1,-9.81273
-17.8048,0.999763,0.152006,3,11,0,18.0736,0.938957,19.8871,0.599951,8.63332,0.00742475,-0.999974,0.999547,6.17521e-18,1,-9.76319
-19.5883,0.992275,0.152006,4,15,0,19.889,0.959863,19.969,0.213549,9.12419,0.00321684,-0.999995,0.999871,4.82066e-18,1,-9.86154
-19.4045,1,0.152006,4,15,0,19.7949,0.948872,19.9747,0.180367,0.337896,0.00521445,-0.999987,0.999733,4.96092e-18,1,-9.70548
-19.4591,0.999983,0.152006,2,3,0,19.4746,0.949012,19.976,0.878098,10.6924,0.00518596,-0.999987,0.999736,4.94546e-18,1,-9.70582
-18.7912,0.996994,0.152006,3,11,0,20.1401,0.928895,19.9553,0.656399,19.7101,0.0100606,-0.999953,0.999285,5.68449e-18,1,-9.96918
-16.9421,0.985124,0.152006,4,15,0,20.1482,0.953538,19.6547,0.922509,17.1664,0.00430805,-0.999991,0.9998,9.22467e-18,1,-9.74872
-16.7622,0.999964,0.152006,4,15,0,17.0285,0.953972,19.5777,0.30634,19.7599,0.00422825,-0.999991,0.999805,1.07416e-17,1,-9.75754
-16.2795,0.999714,0.152006,2,7,0,16.8342,0.943184,19.4608,0.186042,17.8017,0.00643534,-0.99998,0.999634,1.41617e-17,1,-9.71237
-16.5265,0.999251,0.152006,4,15,0,16.6336,0.923624,19.5438,0.609043,8.65198,0.0115985,-0.999937,0.999114,1.32875e-17,1,-10.0713
-16.5172,0.999972,0.152006,2,3,0,16.5319,0.923395,19.5379,0.0525405,10.3624,0.0116678,-0.999936,0.999106,1.34619e-17,1,-10.0773
-17.2422,0.989717,0.152006,4,15,0,17.7082,0.887987,19.3719,0.80902,11.6866,0.024779,-0.99972,0.997224,2.42433e-17,1,-11.4415
-14.9445,0.999473,0.152006,4,15,0,17.6431,0.954855,13.3333,0.231821,13.4198,0.00406783,-0.999992,0.999816,2.76987e-12,1,-10.2964
-14.0521,0.999783,0.152006,3,7,0,15.0505,0.921585,15.0112,0.448007,10.4162,0.0122223,-0.99993,0.999042,1.10047e-13,1,-9.74926
-13.9827,0.996857,0.152006,3,11,0,14.4162,0.928592,13.7422,0.457297,2.38884,0.0101462,-0.999952,0.999275,1.33198e-12,1,-9.73208
-13.9555,0.999972,0.152006,4,15,0,14.0163,0.926563,13.8291,0.377091,0.670353,0.0107278,-0.999946,0.999212,1.12959e-12,1,-9.72307
-14.2658,0.99414,0.152006,2,7,0,14.5106,0.940085,13.6075,0.299684,13.6647,0.00715389,-0.999976,0.999571,1.67162e-12,1,-9.86344
-14.9352,0.996409,0.152006,3,11,0,15.2462,0.915567,17.7336,0.450123,13.721,0.0141563,-0.999907,0.998805,5.08765e-16,1,-10.0774
-14.9149,0.999899,0.152006,4,15,0,15.4058,0.947805,17.2983,0.488943,15.6727,0.00543371,-0.999986,0.999716,1.03712e-15,1,-9.76151
-17.1351,0.977312,0.152006,3,15,0,17.659,0.97821,11.5603,0.418547,6.51191,0.000949171,-1,0.999979,9.19627e-11,1,-11.8758
-14.7918,0.999918,0.152006,4,15,0,18.1383,0.945889,17.0392,0.714896,5.12261,0.00583889,-0.999984,0.999684,1.75094e-15,1,-9.74895
-13.9783,0.999996,0.152006,4,15,0,14.9942,0.926058,14.1806,0.14406,11.5232,0.010875,-0.999945,0.999196,5.62602e-13,1,-9.71857
-13.7088,0.998839,0.152006,3,9,0,14.217,0.89608,12.7427,0.632709,18.0835,0.0213653,-0.999791,0.99778,1.12511e-11,1,-9.87045
-13.895,0.996631,0.152006,4,31,0,14.4933,0.896725,13.7603,0.494723,10.0011,0.021104,-0.999796,0.99782,1.49723e-12,1,-9.97685
-13.7694,0.999961,0.152006,3,7,0,13.9328,0.918731,12.2701,0.31428,0.148678,0.0131222,-0.99992,0.998934,2.58614e-11,1,-9.7355
-13.7596,0.996508,0.152006,4,23,0,14.4077,0.779237,4.00135,0.74263,14.1372,0.0927222,-0.996293,0.97953,0.000491844,0.999508,-10.1672
-14.2343,0.942905,0.152006,3,15,0,16.8767,0.890288,14.7358,0.619344,12.2383,0.0237838,-0.999742,0.997391,2.26187e-13,1,-10.268
-13.6717,0.996204,0.152006,5,31,0,14.8805,0.901493,12.56,0.23429,16.2494,0.0192189,-0.99983,0.998107,1.57135e-11,1,-9.79629
-14.4818,0.992653,0.152006,4,23,0,16.2143,0.94325,15.6947,0.578496,11.4538,0.00642039,-0.99998,0.999636,2.58003e-14,1,-9.77598
-14.5197,0.998949,0.152006,4,15,0,14.8209,0.946865,14.1238,0.764332,11.2524,0.00563072,-0.999985,0.999701,5.84611e-13,1,-9.95752
-13.772,0.999478,0.152006,4,15,0,14.6701,0.886524,12.7339,0.633179,14.7755,0.0254221,-0.999706,0.997115,1.207e-11,1,-10.0114
-15.0234,0.965058,0.152006,3,13,0,15.957,0.81101,12.0215,0.755296,16.0182,0.0688827,-0.997929,0.986982,8.48666e-11,1,-11.7199
-13.5069,1,0.152006,3,7,0,15.1302,0.879423,10.8659,0.932172,3.85161,0.0286548,-0.999628,0.996545,4.99991e-10,1,-9.86913
-13.7112,0.99612,0.152006,3,11,0,13.8206,0.910941,9.98469,0.599013,15.9063,0.0157372,-0.999885,0.998598,2.48967e-09,1,-9.81313
-13.4229,0.998293,0.152006,4,31,0,14.224,0.867924,9.83736,0.570395,0.852953,0.0342797,-0.999472,0.995472,4.01874e-09,1,-9.87029
-13.4935,0.998201,0.152006,2,3,0,13.4971,0.866004,10.3248,0.309929,16.3758,0.035265,-0.999442,0.995275,1.55826e-09,1,-9.95229
-13.5883,0.995565,0.152006,3,9,0,13.7449,0.886759,7.7926,0.154825,11.117,0.025318,-0.999708,0.997133,2.08018e-07,1,-9.85367
-13.7161,0.999331,0.152006,4,19,0,14.1618,0.689917,4.19842,0.910125,16.4601,0.173813,-0.987158,0.946104,0.00049365,0.999506,-10.3774
-13.435,0.999133,0.152006,3,11,0,13.9648,0.750635,4.90329,0.210728,6.18431,0.116632,-0.99418,0.970916,0.000100408,0.9999,-10.0722
-13.3109,0.994022,0.152006,4,23,0,13.6821,0.813643,6.91037,0.875992,3.74354,0.0670455,-0.998036,0.987506,1.60265e-06,0.999998,-9.93798
-13.4712,0.983642,0.152006,4,15,0,13.9754,0.817592,8.23038,0.209618,16.1568,0.0643316,-0.998188,0.988265,1.2235e-07,1,-10.1502
-13.633,0.997396,0.152006,3,15,0,14.2418,0.781594,4.26887,0.0378556,10.8426,0.0908515,-0.996438,0.980157,0.000293098,0.999707,-10.0807
-13.9434,0.995917,0.152006,4,19,0,14.9167,0.920904,14.3108,0.759423,7.74885,0.0124339,-0.999928,0.999017,4.44166e-13,1,-9.73206
-13.7877,0.99851,0.152006,3,15,0,14.9089,0.915788,13.2023,0.125268,12.266,0.0140826,-0.999908,0.998814,4.11021e-12,1,-9.73077
-13.328,0.99993,0.152006,4,27,0,13.8182,0.845489,7.03472,0.562088,1.8817,0.0466073,-0.999036,0.992799,1.08407e-06,0.999999,-9.81438
-14.61,0.970904,0.152006,4,31,0,15.0018,0.942221,10.4311,0.50309,11.5697,0.00665451,-0.999979,0.999616,9.33039e-10,1,-10.3112
-13.84,0.995556,0.152006,3,15,0,16.2047,0.727738,6.32848,0.131958,13.2864,0.137264,-0.991972,0.962628,7.9887e-06,0.999992,-10.6901
-13.8027,1,0.152006,3,7,0,13.8708,0.782319,3.95572,0.942565,7.96065,0.0902795,-0.996482,0.980348,0.000530902,0.999469,-10.1915
-13.6677,0.985645,0.152006,4,19,0,15.2986,0.863152,11.1328,0.374155,6.96571,0.0367535,-0.999394,0.99497,3.24198e-10,1,-10.1324
-15.766,0.953149,0.152006,3,11,0,16.4274,0.767356,11.143,0.961866,16.0741,0.102388,-0.995496,0.97618,6.89583e-10,1,-12.6435
-14.1123,0.998005,0.152006,3,15,0,16.4218,0.860615,4.79978,0.649627,5.86275,0.0381013,-0.99935,0.994689,8.16026e-05,0.999918,-10.2901
-14.0212,0.992815,0.152006,3,15,0,15.2617,0.72485,6.66585,0.995028,4.80498,0.139952,-0.991658,0.961492,4.35927e-06,0.999996,-10.9048
-15.8709,0.941532,0.152006,2,7,0,16.1702,0.714401,9.17952,0.909888,3.16949,0.149827,-0.99045,0.95721,4.5935e-08,1,-12.8884
-16.1463,1,0.152006,4,27,0,16.7465,0.963599,9.17446,0.196456,0.325484,0.00264661,-0.999997,0.999904,1.10084e-08,1,-11.4029
-14.5962,0.998388,0.152006,3,13,0,16.5046,0.947675,15.3067,0.243597,9.50237,0.00546091,-0.999986,0.999714,5.51062e-14,1,-9.87511
-13.5389,0.998857,0.152006,4,19,0,14.9446,0.816783,5.00988,0.581683,10.2718,0.064883,-0.998158,0.988112,6.21757e-05,0.999938,-9.96676
-13.9676,0.991856,0.152006,3,15,0,14.4016,0.853681,4.88176,0.610144,17.805,0.0419018,-0.999217,0.993869,7.08312e-05,0.999929,-10.1973
-14.1809,0.981481,0.152006,2,7,0,15.6351,0.785449,9.10172,0.686097,14.8867,0.087826,-0.996667,0.981157,2.84893e-08,1,-11.0058
-14.1565,0.996632,0.152006,3,11,0,15.1165,0.764258,8.2406,0.297575,9.75962,0.104971,-0.99527,0.975254,1.71755e-07,1,-11.0248
-13.3321,0.997995,0.152006,3,15,0,14.4211,0.829281,6.31902,0.818165,4.09329,0.0565909,-0.99859,0.990339,4.68319e-06,0.999995,-9.84532
-14.1694,0.975171,0.152006,2,5,0,14.4026,0.784179,9.02482,0.0746892,1.77319,0.0888183,-0.996593,0.980831,3.33127e-08,1,-10.9971
-13.8862,0.996308,0.152006,3,15,0,15.5994,0.921361,10.4924,0.857401,17.4401,0.0122918,-0.99993,0.999033,8.76409e-10,1,-9.87273
-14.4633,0.991221,0.152006,3,11,0,14.7939,0.825566,11.6064,0.805374,0.625119,0.0590025,-0.998471,0.989708,1.67452e-10,1,-11.1129
-16.1858,0.985036,0.152006,3,15,0,17.6206,0.709504,2.31772,0.0624867,6.79229,0.154533,-0.989844,0.955109,0.0140119,0.985988,-12.3281
-16.1864,1,0.152006,3,7,0,17.0419,0.584472,5.95698,0.0466019,4.0125,0.285707,-0.964262,0.88128,4.54384e-05,0.999955,-13.2063
-14.6224,0.994831,0.152006,4,15,0,17.1188,0.937135,17.0729,0.00661453,14.3819,0.00787269,-0.999971,0.999505,1.69533e-15,1,-9.71076
-14.3478,0.999057,0.152006,4,15,0,14.8209,0.941371,14.8447,0.000796356,10.8798,0.00685113,-0.999978,0.999598,1.4137e-13,1,-9.79703
-14.3739,0.997757,0.152006,4,15,0,14.6911,0.887662,15.0175,0.872815,16.3868,0.0249209,-0.999717,0.9972,1.31939e-13,1,-10.3921
-14.5242,0.999577,0.152006,4,15,0,15.1319,0.927849,16.9546,0.564424,12.3606,0.0103573,-0.99995,0.999253,2.2388e-15,1,-9.77306
-14.8721,0.994004,0.152006,4,15,0,15.2942,0.889472,16.409,0.748886,6.28349,0.0241342,-0.999734,0.997333,8.34145e-15,1,-10.6373
-14.7616,1,0.152006,4,15,0,15.2268,0.913457,5.93063,0.263915,7.00967,0.014867,-0.999898,0.998713,7.71382e-06,0.999992,-10.6567
-15.259,0.993146,0.152006,4,23,0,16.0693,0.912401,18.199,0.236049,16.4981,0.0152294,-0.999893,0.998666,2.05935e-16,1,-10.2305
-15.6832,0.999814,0.152006,4,15,0,15.8353,0.953734,18.6567,0.452409,0.376019,0.00427194,-0.999991,0.999802,6.75561e-17,1,-9.7923
-15.5373,0.999977,0.152006,2,3,0,15.6956,0.949965,18.6303,0.998095,18.584,0.00499442,-0.999988,0.99975,7.21807e-17,1,-9.73884
-15.5743,0.999918,0.152006,2,3,0,15.5899,0.950041,18.683,0.102266,8.17091,0.00497932,-0.999988,0.999751,6.49576e-17,1,-9.73802
-15.5693,0.999855,0.152006,2,3,0,15.6022,0.950419,18.6583,0.0378912,10.1963,0.00490448,-0.999989,0.999757,6.81407e-17,1,-9.74302
-17.3722,0.996211,0.152006,4,15,0,18.1441,0.936095,19.8258,0.576322,8.21106,0.00813433,-0.999969,0.99948,7.0774e-18,1,-9.80401
-16.6522,0.999948,0.152006,4,15,0,17.6319,0.939383,19.6409,0.910979,9.11454,0.00732173,-0.999975,0.999556,1.00649e-17,1,-9.74853
-15.8735,0.998672,0.152006,3,15,0,16.912,0.948652,19.089,0.825971,14.7892,0.00525926,-0.999987,0.99973,2.90574e-17,1,-9.71618
-13.5036,0.999475,0.152006,4,23,0,16.247,0.893708,9.4532,0.734821,2.06446,0.0223407,-0.999772,0.997625,7.61567e-09,1,-9.7604
-13.3997,0.998849,0.152006,4,31,0,13.6148,0.843932,8.85106,0.006556,3.97273,0.0475278,-0.998998,0.992582,3.15222e-08,1,-9.97295
-13.7304,0.999584,0.152006,4,15,0,13.8535,0.91598,12.1816,0.533539,15.0537,0.0140192,-0.999909,0.998822,3.1179e-11,1,-9.73089
-13.6546,0.99657,0.152006,4,19,0,14.0872,0.832315,5.02981,0.729122,19.8748,0.0546553,-0.998683,0.990835,5.66771e-05,0.999943,-10.0154
-13.5985,0.999925,0.152006,4,19,0,13.9267,0.904182,11.5972,0.786002,17.7538,0.0181935,-0.999848,0.998257,1.04528e-10,1,-9.74033
-13.3901,0.999782,0.152006,4,23,0,13.8012,0.778402,5.08362,0.627306,7.72601,0.0933882,-0.99624,0.979305,6.2933e-05,0.999937,-9.96975
-13.7836,0.996337,0.152006,4,15,0,14.3891,0.677486,4.266,0.966573,1.84018,0.186393,-0.985223,0.939886,0.00046463,0.999535,-10.4777
-13.369,0.983997,0.152006,3,15,0,15.872,0.871358,8.70204,0.499523,1.28281,0.0325496,-0.999523,0.995813,3.68401e-08,1,-9.77726
-14.1072,0.998782,0.152006,4,23,0,14.2846,0.931078,14.7494,0.652844,1.17246,0.00945549,-0.999958,0.999348,1.77689e-13,1,-9.71908
-14.3333,0.99024,0.152006,3,15,0,15.2865,0.941155,12.5532,0.477161,18.9515,0.00690146,-0.999977,0.999594,1.36207e-11,1,-9.98612
-14.0126,0.999955,0.152006,3,7,0,14.462,0.927804,14.2969,0.119939,17.9879,0.0103703,-0.99995,0.999251,4.43201e-13,1,-9.71892
-14.3247,0.989201,0.152006,4,31,0,15.7273,0.930374,9.3382,0.222856,9.37987,0.00964859,-0.999956,0.999328,8.47716e-09,1,-10.1972
-13.9649,0.99655,0.152006,3,15,0,15.0852,0.896888,14.078,0.623145,11.5462,0.021038,-0.999797,0.997831,7.9769e-13,1,-10.016
-14.3063,0.999879,0.152006,4,15,0,14.5727,0.923442,16.1957,0.638588,6.95666,0.0116537,-0.999937,0.999108,1.03509e-14,1,-9.7864
-13.7689,0.996195,0.152006,4,31,0,15.9318,0.91149,9.52166,0.85519,13.6581,0.0155453,-0.999888,0.998624,6.22782e-09,1,-9.86305
-13.3681,0.996863,0.152006,4,31,0,16.361,0.776309,5.96928,0.549913,19.5558,0.0950674,-0.996106,0.978734,1.17949e-05,0.999988,-10.0539
-14.2209,0.988914,0.152006,4,23,0,15.1291,0.935691,15.0319,0.177427,7.30186,0.00823704,-0.999968,0.99947,9.94137e-14,1,-9.73208
-14.422,0.994769,0.152006,3,15,0,14.8366,0.944442,13.789,0.175418,6.30387,0.00615431,-0.999982,0.999658,1.14806e-12,1,-9.93322
-13.5626,0.999548,0.152006,4,31,0,14.5731,0.85111,10.0822,0.655973,10.9567,0.0433536,-0.999163,0.993545,2.73001e-09,1,-10.1105
-13.3069,0.995086,0.152006,4,15,0,13.9793,0.825722,6.51047,0.678908,1.69317,0.0589005,-0.998476,0.989735,3.2804e-06,0.999997,-9.85213
-13.4843,0.999782,0.152006,5,31,0,13.581,0.736682,4.7185,0.302958,19.2059,0.129058,-0.992894,0.966017,0.000151539,0.999848,-10.131
-13.5773,0.99565,0.152006,3,7,0,13.6466,0.760573,4.25227,0.39481,7.61686,0.108078,-0.99499,0.974123,0.000327512,0.999672,-10.0868
-13.6295,0.994188,0.152006,2,7,0,13.8624,0.738515,6.03582,0.778597,17.8467,0.127399,-0.993073,0.966687,1.28664e-05,0.999987,-10.4277
-15.1503,0.944764,0.152006,3,15,0,15.9157,0.887892,4.01601,0.902998,10.414,0.0248207,-0.999719,0.997217,0.000359219,0.999641,-11.0135
-14.5354,1,0.152006,2,3,0,15.1823,0.886029,4.90477,0.258315,7.90039,0.0256413,-0.999701,0.997078,6.23738e-05,0.999938,-10.5557
-13.94,0.998073,0.152006,4,15,0,15.0184,0.872628,5.6217,0.33072,1.45711,0.0319207,-0.999541,0.995934,1.57072e-05,0.999984,-10.144
-13.8123,0.999665,0.152006,4,31,0,14.4268,0.729792,6.31887,0.917889,17.5942,0.135363,-0.992191,0.963424,8.02404e-06,0.999992,-10.6568
