lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,temperature,alpha_prior,temperature_prior,pe,value.1,value.2,theta.1,theta.2,log_lik
# Adaptation terminated
# Step size = 0.229321
# Diagonal elements of inverse mass matrix:
# 0.626041, 1.61151
-14.828,0.995067,0.229321,3,7,0,15.8824,0.921176,17.6595,0.712794,5.85641,0.0123494,-0.999929,0.999027,5.70672e-16,1,-9.9355
-14.1109,0.998473,0.229321,3,7,0,14.9491,0.914482,15.2976,0.677893,17.7641,0.0145197,-0.999902,0.998758,6.45364e-14,1,-9.84676
-14.2488,0.985504,0.229321,3,7,0,14.7055,0.887411,14.6203,0.0369869,10.3655,0.0250314,-0.999715,0.997182,2.89544e-13,1,-10.319
-13.8418,0.999695,0.229321,3,7,0,14.347,0.916861,13.6755,0.273936,11.8279,0.0137286,-0.999912,0.998859,1.59827e-12,1,-9.73635
-15.1652,0.95216,0.229321,2,5,0,15.3944,0.957149,12.3657,0.164704,6.86358,0.00366574,-0.999994,0.999843,1.90118e-11,1,-10.5275
-14.1444,0.973481,0.229321,3,11,0,17.8347,0.677696,5.59447,0.490294,12.166,0.186178,-0.985257,0.939994,4.25459e-05,0.999957,-11.021
-14.8675,0.989429,0.229321,4,15,0,15.0119,0.67637,2.78879,0.672453,9.41601,0.187534,-0.98504,0.939308,0.00660784,0.993392,-11.228
-13.3999,0.992613,0.229321,2,7,0,15.8997,0.817336,7.83466,0.179695,14.2204,0.0645054,-0.998179,0.988217,2.6338e-07,1,-10.0638
-13.5142,0.976377,0.229321,2,3,0,13.7413,0.816152,8.37094,0.578116,2.17751,0.0653156,-0.998134,0.987992,9.40435e-08,1,-10.2042
-13.326,0.995542,0.229321,1,3,0,13.6105,0.826899,7.60593,0.350676,4.09166,0.0581325,-0.998514,0.989937,3.89498e-07,1,-9.93676
-14.1167,0.952901,0.229321,3,11,0,15.8049,0.891745,14.4151,0.969967,9.51866,0.0231637,-0.999755,0.997492,4.22454e-13,1,-10.1757
-14.1455,0.984892,0.229321,2,7,0,15.0864,0.933681,14.6727,0.131776,18.8673,0.00875763,-0.999964,0.999419,2.04873e-13,1,-9.73097
-14.1864,0.998059,0.229321,4,15,0,14.4144,0.90735,15.3938,0.103925,10.5074,0.0170208,-0.999866,0.998423,5.54426e-14,1,-9.9802
-14.1113,0.989898,0.229321,3,15,0,15.1654,0.890273,14.3176,0.463369,14.488,0.0237902,-0.999742,0.99739,5.16928e-13,1,-10.1927
-14.8419,0.985835,0.229321,3,7,0,14.8454,0.869813,15.1356,0.147819,8.27711,0.0333227,-0.9995,0.995662,1.19052e-13,1,-10.9712
-15.7257,0.994783,0.229321,3,15,0,16.8539,0.953464,18.7359,0.989696,6.85419,0.00432191,-0.999991,0.999799,5.77351e-17,1,-9.78382
-14.4762,0.994254,0.229321,3,15,0,16.6904,0.943396,11.8822,0.514729,13.1274,0.00638752,-0.999981,0.999638,5.1557e-11,1,-10.1239
-13.6061,0.997831,0.229321,3,11,0,14.6879,0.904704,10.0476,0.388244,16.8526,0.0179976,-0.999851,0.998285,2.24876e-09,1,-9.7689
-13.366,0.999962,0.229321,3,15,0,13.6998,0.821776,7.77542,0.153375,7.49953,0.0615098,-0.998341,0.989037,2.88179e-07,1,-10.0079
-13.7411,0.999232,0.229321,3,15,0,13.8323,0.916795,11.3406,0.718537,2.18332,0.0137502,-0.999912,0.998856,1.65122e-10,1,-9.76337
-13.4601,0.999524,0.229321,3,7,0,13.8083,0.889626,9.90886,0.325693,13.9504,0.024068,-0.999736,0.997344,3.14762e-09,1,-9.75284
-15.1717,0.915144,0.229321,3,15,0,16.0604,0.894272,17.2916,0.431801,18.2019,0.022107,-0.999776,0.997663,1.4074e-15,1,-10.6681
-14.6182,1,0.229321,2,3,0,15.1531,0.906388,16.675,0.560685,8.5087,0.0173727,-0.999861,0.998374,4.39633e-15,1,-10.1752
-14.4307,0.982074,0.229321,3,15,0,15.446,0.896136,5.59738,0.0516475,1.66742,0.0213428,-0.999791,0.997783,1.55083e-05,0.999984,-10.4546
-13.8126,0.976489,0.229321,2,7,0,16.2092,0.856698,11.3986,0.302176,3.86654,0.0402274,-0.999277,0.994235,2.00438e-10,1,-10.309
-13.5883,1,0.229321,2,7,0,13.9517,0.883654,11.5866,0.537405,7.85604,0.0267065,-0.999676,0.996893,1.18036e-10,1,-9.9016
-13.6174,0.997055,0.229321,3,7,0,13.6942,0.898203,8.79448,0.467938,6.74131,0.0205105,-0.999807,0.997912,2.75606e-08,1,-9.82428
-13.4435,0.998197,0.229321,4,17,0,13.7377,0.745488,5.0309,0.975622,0.837464,0.121161,-0.993726,0.969163,8.10235e-05,0.999919,-10.1115
-14.5065,0.812686,0.229321,3,9,0,16.7638,0.944199,11.9354,0.522046,2.30498,0.00620819,-0.999982,0.999654,4.62716e-11,1,-10.1387
-13.3126,0.999117,0.229321,4,15,0,16.0823,0.8207,6.28438,0.869592,0.0906757,0.0622301,-0.998302,0.988842,5.19916e-06,0.999995,-9.86149
-13.4738,0.988887,0.229321,3,15,0,13.7595,0.861389,10.0195,0.446319,7.27896,0.0376876,-0.999364,0.994776,2.91039e-09,1,-9.96224
-13.6176,0.998256,0.229321,3,9,0,13.8408,0.904227,11.9168,0.396144,18.7496,0.0181766,-0.999848,0.998259,5.54683e-11,1,-9.74739
-14.1397,0.995509,0.229321,3,7,0,14.1924,0.935346,14.0452,0.460084,12.94,0.00832523,-0.999967,0.999462,7.10416e-13,1,-9.76916
-13.316,0.993398,0.229321,3,13,0,15.2322,0.83816,7.83738,0.6318,3.82275,0.0510124,-0.99885,0.991744,2.34468e-07,1,-9.88411
-13.6008,0.989133,0.229321,4,23,0,14.0579,0.877873,11.4542,0.909693,19.3934,0.0293849,-0.999609,0.996411,1.58182e-10,1,-9.96021
-13.4947,0.997614,0.229321,3,11,0,14.0441,0.817978,5.17803,0.10079,18.1391,0.0640684,-0.998203,0.988338,4.47217e-05,0.999955,-9.9392
-14.0637,0.979485,0.229321,4,15,0,16.282,0.892244,6.3014,0.789597,9.18862,0.0229532,-0.999759,0.997527,3.89176e-06,0.999996,-10.1884
-13.6486,0.99622,0.229321,3,15,0,14.7253,0.910064,11.6131,0.406038,7.6343,0.0160462,-0.999881,0.998557,9.87518e-11,1,-9.73307
-14.1289,0.998687,0.229321,4,15,0,14.3658,0.637077,3.70023,0.355754,11.2265,0.22873,-0.977595,0.916989,0.00154497,0.998455,-10.7726
-13.8061,0.984605,0.229321,4,15,0,14.4256,0.677706,4.00849,0.0964206,5.41847,0.186168,-0.985259,0.939999,0.000737401,0.999263,-10.4538
-13.8659,0.968756,0.229321,3,7,0,14.2109,0.675157,3.8161,0.768207,1.76656,0.188776,-0.98484,0.938677,0.00105416,0.998946,-10.4805
-13.9081,0.993863,0.229321,2,3,0,14.0195,0.666172,4.6091,0.866839,10.9621,0.198044,-0.983299,0.933887,0.000266886,0.999733,-10.6751
-13.5528,0.976673,0.229321,2,7,0,15.0221,0.788114,4.53164,0.718687,3.66637,0.0857601,-0.996819,0.981829,0.000173313,0.999827,-10.0214
-13.382,0.974602,0.229321,3,7,0,14.212,0.767698,5.6825,0.50677,18.7598,0.102104,-0.99552,0.976281,2.12458e-05,0.999979,-10.0654
-13.4145,0.986548,0.229321,2,7,0,13.6156,0.792893,6.99433,0.394739,17.3733,0.0821071,-0.997079,0.982995,1.52434e-06,0.999998,-10.1269
-13.4026,0.998496,0.229321,3,15,0,13.8112,0.877165,8.61486,0.608779,9.32721,0.0297216,-0.999601,0.996349,4.265e-08,1,-9.76896
-13.7485,0.978109,0.229321,2,3,0,13.8022,0.884426,6.85062,0.753791,19.3855,0.0263576,-0.999684,0.996954,1.34582e-06,0.999999,-9.97705
-14.0593,0.972246,0.229321,3,7,0,15.15,0.84386,4.45223,0.368232,14.4912,0.0475705,-0.998997,0.992572,0.000168535,0.999831,-10.2784
-14.341,0.977443,0.229321,3,15,0,15.3573,0.885398,14.7875,0.248309,13.4278,0.0259223,-0.999695,0.997029,2.10943e-13,1,-10.4063
-14.2066,1,0.229321,3,7,0,14.4314,0.896168,14.9589,0.163851,18.0406,0.0213298,-0.999792,0.997785,1.40224e-13,1,-10.1635
-13.9486,0.994653,0.229321,1,3,0,14.3665,0.905285,14.3237,0.858297,19.0405,0.017781,-0.999854,0.998316,4.67876e-13,1,-9.89897
-13.9314,0.995158,0.229321,4,23,0,15.1753,0.815932,4.14304,0.682401,11.1072,0.065466,-0.998125,0.98795,0.000332981,0.999667,-10.2291
-13.3192,0.945198,0.229321,3,7,0,15.8309,0.797805,5.89729,0.869443,5.65107,0.0784225,-0.99733,0.984143,1.21719e-05,0.999988,-9.92419
-14.6756,0.931568,0.229321,2,7,0,15.7598,0.663071,6.11265,0.137161,1.28234,0.201269,-0.982744,0.932187,1.86523e-05,0.999981,-11.6268
-14.2842,1,0.229321,2,3,0,14.6343,0.675124,5.79342,0.688287,15.9028,0.18881,-0.984835,0.93866,3.0276e-05,0.99997,-11.186
-14.4017,0.9842,0.229321,3,11,0,15.6289,0.911405,6.70744,0.983347,6.12865,0.0155748,-0.999888,0.99862,1.65841e-06,0.999998,-10.3842
-13.6586,0.999273,0.229321,4,15,0,14.8172,0.901986,12.4449,0.189656,5.03809,0.0190289,-0.999834,0.998135,1.9689e-11,1,-9.78483
-13.4808,0.998198,0.229321,4,19,0,14.339,0.780677,4.67677,0.32295,4.51837,0.0915776,-0.996382,0.979915,0.00013524,0.999865,-9.99648
-14.9515,0.967812,0.229321,3,11,0,16.3661,0.951852,16.8123,0.164523,6.13082,0.0046257,-0.99999,0.999777,2.69702e-15,1,-9.85859
-14.4503,0.994586,0.229321,4,15,0,15.6294,0.927156,16.7147,0.228606,14.2111,0.0105562,-0.999948,0.999231,3.62058e-15,1,-9.76954
-14.5681,0.997739,0.229321,2,3,0,14.5791,0.92214,17.0424,0.239825,14.8049,0.012051,-0.999932,0.999062,1.93594e-15,1,-9.86282
-14.8285,0.999936,0.229321,3,7,0,14.8966,0.926828,17.748,0.589609,1.93445,0.0106509,-0.999947,0.999221,4.64254e-16,1,-9.83418
-14.0116,0.991562,0.229321,4,15,0,15.3879,0.930989,13.254,0.159065,13.8945,0.00947954,-0.999958,0.999346,3.48768e-12,1,-9.76842
-15.3342,0.977548,0.229321,3,15,0,16.944,0.945253,18.4921,0.0119783,17.2215,0.00597653,-0.999983,0.999673,9.68411e-17,1,-9.70941
-16.2405,0.978028,0.229321,3,7,0,16.4129,0.966828,18.2549,0.864685,17.5625,0.00219839,-0.999998,0.999927,1.45039e-16,1,-10.2706
-13.9298,0.998894,0.229321,3,15,0,16.4379,0.901521,14.1088,0.13331,18.4053,0.0192081,-0.99983,0.998108,7.31054e-13,1,-9.93699
-14.0911,0.990711,0.229321,3,7,0,14.322,0.930311,10.9112,0.800816,12.9211,0.0096659,-0.999956,0.999326,3.70414e-10,1,-9.96052
-14.1676,0.983568,0.229321,3,15,0,16.3505,0.89493,6.17646,0.237984,7.66317,0.0218357,-0.999782,0.997706,4.9471e-06,0.999995,-10.2591
-13.6443,0.985742,0.229321,3,15,0,15.4484,0.909954,11.0611,0.20774,5.37209,0.016085,-0.99988,0.998552,2.95335e-10,1,-9.74489
-13.5869,0.970963,0.229321,3,15,0,15.528,0.718369,4.3098,0.898173,11.103,0.14605,-0.990922,0.958868,0.000352176,0.999648,-10.2114
-13.4762,0.975183,0.229321,3,15,0,14.2682,0.796243,7.43414,0.80051,11.2582,0.0795864,-0.997252,0.983784,6.43591e-07,0.999999,-10.2031
-13.7673,0.840934,0.229321,1,3,0,16.4734,0.816335,4.44378,0.0846822,4.78808,0.0651896,-0.998141,0.988027,0.000185994,0.999814,-10.1142
-13.8531,0.99957,0.229321,4,19,0,14.0565,0.923573,11.9604,0.725817,12.9011,0.0116138,-0.999937,0.999112,4.69895e-11,1,-9.77672
-13.8352,0.99013,0.229321,2,7,0,14.4484,0.919178,13.4254,0.978574,11.2821,0.012979,-0.999922,0.998951,2.60019e-12,1,-9.72433
-14.2027,0.93972,0.229321,2,7,0,15.9211,0.934838,11.2749,0.853622,5.78665,0.00845602,-0.999966,0.999449,1.77156e-10,1,-10.0018
-13.4147,0.995436,0.229321,4,15,0,15.2081,0.869384,7.65057,0.739246,12.3762,0.033539,-0.999494,0.995619,2.9371e-07,1,-9.79613
-14.2548,0.979883,0.229321,3,15,0,14.9914,0.931773,15.7341,0.166427,6.39476,0.00926642,-0.99996,0.999368,2.49553e-14,1,-9.71426
-14.4023,0.999475,0.229321,3,7,0,14.4324,0.925225,16.5522,0.427982,17.558,0.0111201,-0.999942,0.999168,5.05026e-15,1,-9.78409
-14.0709,0.996655,0.229321,2,7,0,14.6834,0.933235,13.5557,0.535092,16.3447,0.00887532,-0.999963,0.999407,1.89738e-12,1,-9.77373
-14.1108,1,0.229321,3,7,0,14.1917,0.934025,14.0909,0.898691,2.15834,0.00866763,-0.999965,0.999428,6.51667e-13,1,-9.75464
-13.4428,0.985307,0.229321,3,15,0,15.1656,0.815893,8.02048,0.112075,14.3063,0.0654932,-0.998124,0.987942,1.85421e-07,1,-10.1208
-13.5634,0.99893,0.229321,3,7,0,13.6147,0.810634,4.82254,0.976818,17.0182,0.0691471,-0.997914,0.986906,9.12736e-05,0.999909,-9.99106
-13.5124,0.915853,0.229321,1,3,0,15.2361,0.774438,6.80178,0.842979,7.75337,0.0965793,-0.995984,0.978215,2.4502e-06,0.999998,-10.2734
-13.4944,0.999213,0.229321,3,7,0,13.5781,0.807631,4.98036,0.514011,16.1721,0.0712725,-0.997786,0.986289,6.80812e-05,0.999932,-9.95582
-13.3125,1,0.229321,3,15,0,13.6444,0.830336,7.54751,0.890769,0.414092,0.0559144,-0.998623,0.990513,4.28654e-07,1,-9.90431
-13.3606,0.999626,0.229321,3,15,0,13.5091,0.782018,5.33335,0.994806,10.7976,0.0905169,-0.996464,0.980269,3.84899e-05,0.999962,-9.9595
-16.9817,0.945085,0.229321,2,7,0,18.6444,0.452698,2.94222,0.548378,0.0365422,0.419828,-0.910714,0.770227,0.012291,0.987709,-13.5107
-17.9673,0.977376,0.229321,2,3,0,18.2268,0.409436,3.52341,0.961236,3.4888,0.454777,-0.885599,0.731425,0.00642339,0.993577,-14.6176
-14.6601,1,0.229321,2,3,0,18.4288,0.600448,3.21352,0.567448,6.88858,0.268315,-0.968745,0.892794,0.00421716,0.995783,-11.2291
-14.5987,0.638801,0.229321,3,7,0,17.1041,0.689689,2.93019,0.0577953,4.37141,0.174042,-0.987124,0.945993,0.00490459,0.995095,-10.9779
-13.4315,1,0.229321,3,15,0,15.7422,0.863279,9.77822,0.850402,13.9607,0.0366863,-0.999397,0.994984,4.62489e-09,1,-9.90788
-14.1103,0.988733,0.229321,4,15,0,14.7798,0.932585,11.4731,0.319235,17.5922,0.0090482,-0.999961,0.99939,1.20193e-10,1,-9.93539
-14.1357,0.996449,0.229321,4,15,0,14.4543,0.868588,13.1592,0.654375,4.7413,0.0339417,-0.999482,0.99554,5.84814e-12,1,-10.474
-14.4545,0.989034,0.229321,3,15,0,15.2612,0.903467,16.0972,0.425337,0.711552,0.0184637,-0.999843,0.998218,1.40704e-14,1,-10.164
-15.419,0.999089,0.229321,3,11,0,16.3214,0.927381,18.7313,0.969299,19.6461,0.0104914,-0.999948,0.999238,6.54623e-17,1,-9.89779
-13.9349,1,0.229321,3,15,0,15.7487,0.92779,12.6339,0.208814,9.98349,0.0103741,-0.99995,0.999251,1.21199e-11,1,-9.77359
-13.5579,0.998913,0.229321,3,15,0,14.0832,0.901256,10.1534,0.533723,2.71606,0.0193105,-0.999829,0.998093,1.8484e-09,1,-9.7522
-15.2147,0.993458,0.229321,3,15,0,15.5505,0.947913,18.1413,0.476759,15.3359,0.00541143,-0.999986,0.999718,1.9293e-16,1,-9.73295
-16.3798,0.966544,0.229321,3,11,0,17.1615,0.973342,14.5113,0.404236,11.072,0.00142032,-0.999999,0.999962,2.53843e-13,1,-11.1143
-16.2622,0.999984,0.229321,3,7,0,16.4595,0.972176,14.3064,0.70872,15.0029,0.0015472,-0.999999,0.999957,3.83026e-13,1,-11.0607
-14.5196,0.999996,0.229321,2,7,0,16.3623,0.946387,14.863,0.868708,5.67205,0.0057322,-0.999984,0.999693,1.34057e-13,1,-9.88247
-14.3292,0.999186,0.229321,3,7,0,14.8057,0.933402,16.0303,0.592632,11.9769,0.00883119,-0.999963,0.999412,1.37416e-14,1,-9.71287
-14.0824,0.979436,0.229321,3,15,0,15.6234,0.914607,15.1718,0.685244,10.0603,0.0144775,-0.999903,0.998764,8.27929e-14,1,-9.83508
-14.899,0.994914,0.229321,2,7,0,15.2666,0.946946,17.3346,0.61642,18.3475,0.00561358,-0.999985,0.999702,9.67639e-16,1,-9.74966
-14.8483,0.967267,0.229321,3,15,0,16.356,0.936037,8.06493,0.416973,10.7963,0.00814917,-0.999969,0.999479,1.05571e-07,1,-10.6083
-14.015,0.996945,0.229321,3,15,0,15.6574,0.921918,14.7737,0.338454,8.59217,0.0121194,-0.999931,0.999054,1.76172e-13,1,-9.73882
-14.7739,0.958246,0.229321,3,7,0,15.3781,0.873752,15.2238,0.902598,11.6464,0.0313691,-0.999556,0.99604,9.7068e-14,1,-10.8645
-13.8277,0.983489,0.229321,2,7,0,15.5911,0.921874,12.7226,0.351778,17.8427,0.012133,-0.999931,0.999052,1.03913e-11,1,-9.73357
-13.475,0.995446,0.229321,4,15,0,14.0573,0.79204,4.81654,0.763385,2.25867,0.0827538,-0.997034,0.982791,9.9009e-05,0.999901,-9.97222
-13.4306,0.999593,0.229321,3,7,0,13.5068,0.78607,4.92262,0.578038,10.7716,0.0873431,-0.996703,0.981315,8.27963e-05,0.999917,-9.9634
-14.1637,0.970494,0.229321,3,7,0,14.1654,0.802634,3.66011,0.343985,7.25258,0.074872,-0.997562,0.985223,0.000877755,0.999122,-10.4208
-13.3149,0.895666,0.229321,1,3,0,16.679,0.802852,6.49241,0.545327,4.95132,0.0747136,-0.997572,0.98527,3.78682e-06,0.999996,-9.95398
-13.3144,0.993092,0.229321,3,7,0,13.4572,0.828068,6.47363,0.695593,5.70928,0.0573734,-0.998552,0.990136,3.48694e-06,0.999997,-9.84601
-13.3964,0.993667,0.229321,2,7,0,13.4483,0.836656,6.10875,0.437279,11.8826,0.0519388,-0.998808,0.991516,6.83843e-06,0.999993,-9.85569
-14.898,0.947221,0.229321,3,7,0,14.9737,0.792898,10.8792,0.712535,16.3492,0.0821034,-0.997079,0.982996,8.95674e-10,1,-11.6973
-13.8702,0.987673,0.229321,3,7,0,15.8149,0.847319,11.1162,0.47293,2.24687,0.0455361,-0.999079,0.993048,3.70552e-10,1,-10.4263
-14.2029,0.997057,0.229321,3,7,0,14.4783,0.824342,3.87619,0.512575,16.7572,0.0598071,-0.998429,0.989494,0.000544845,0.999455,-10.4141
-13.4771,0.995217,0.229321,2,5,0,14.3358,0.744462,5.50813,0.601048,18.2841,0.122071,-0.993633,0.968806,3.33371e-05,0.999967,-10.206
-15.784,0.81387,0.229321,4,23,0,17.7827,0.918677,4.30937,0.804107,2.85877,0.0131395,-0.99992,0.998931,0.000191243,0.999809,-11.4123
-14.8314,0.982049,0.229321,4,15,0,21.1969,0.920141,6.28865,0.656729,12.3408,0.0126735,-0.999925,0.998988,3.73734e-06,0.999996,-10.6862
-15.1656,0.997489,0.229321,3,15,0,15.4023,0.863531,15.4487,0.0602176,12.8674,0.036554,-0.999401,0.995012,6.77219e-14,1,-11.2887
-13.9965,0.964802,0.229321,2,7,0,16.7322,0.930499,12.9487,0.340633,9.35302,0.00961418,-0.999957,0.999332,6.41529e-12,1,-9.78081
-13.8794,0.999921,0.229321,3,7,0,14.0564,0.905065,13.9672,0.00505386,9.95599,0.0178628,-0.999853,0.998304,9.49548e-13,1,-9.86758
-15.7358,0.98965,0.229321,3,15,0,15.9355,0.958679,18.3409,0.969908,0.0797387,0.00340902,-0.999994,0.999859,1.24872e-16,1,-9.93112
-16.2051,0.98567,0.229321,4,15,0,17.9753,0.669449,2.31956,0.439402,9.6598,0.194651,-0.983873,0.935658,0.0155166,0.984483,-12.4192
-13.6427,0.967326,0.229321,2,3,0,17.3636,0.712741,4.1213,0.826601,8.26574,0.151417,-0.990247,0.956504,0.000511134,0.999489,-10.2464
-14.9709,0.905611,0.229321,2,3,0,15.1973,0.674198,2.73989,0.755779,17.9818,0.18976,-0.98468,0.938176,0.00726147,0.992739,-11.32
-13.3189,0.892275,0.229321,2,7,0,16.7714,0.808009,5.95606,0.446984,0.0165023,0.0710039,-0.997802,0.986368,1.03747e-05,0.99999,-9.89058
-13.437,0.994859,0.229321,2,7,0,13.6601,0.759667,5.86113,0.289332,0.169853,0.108848,-0.99492,0.97384,1.58153e-05,0.999984,-10.1622
-13.378,1,0.229321,2,3,0,13.4355,0.774022,5.18407,0.33258,8.27659,0.096917,-0.995956,0.978099,5.30219e-05,0.999947,-9.98436
-13.5845,0.985261,0.229321,3,7,0,13.8109,0.724881,4.24503,0.257239,7.56461,0.139923,-0.991661,0.961505,0.000385462,0.999615,-10.1836
-14.3358,0.917516,0.229321,2,7,0,15.3675,0.825378,3.72741,0.947774,11.1249,0.0591259,-0.998464,0.989675,0.000724932,0.999275,-10.5125
-13.3854,0.966702,0.229321,2,7,0,15.3137,0.794705,5.24095,0.393386,2.01738,0.0807396,-0.997174,0.983425,4.34464e-05,0.999957,-9.92917
-13.3868,0.999858,0.229321,2,5,0,13.4212,0.767171,5.72569,0.785555,5.80967,0.102541,-0.995482,0.976125,1.96307e-05,0.99998,-10.0762
-13.3869,0.946524,0.229321,3,7,0,14.2666,0.772794,6.00958,0.400573,19.5925,0.097915,-0.995874,0.977753,1.1129e-05,0.999989,-10.0875
-13.6038,0.981466,0.229321,2,3,0,13.6967,0.755438,6.50269,0.0796494,16.1544,0.112466,-0.994582,0.972495,4.83892e-06,0.999995,-10.3983
-13.5138,0.988735,0.229321,3,7,0,13.9707,0.788826,4.65171,0.677527,9.77666,0.0852118,-0.996859,0.982005,0.000137407,0.999863,-9.99834
-16.1353,0.915104,0.229321,4,19,0,18.1948,0.961233,18.7844,0.753668,18.5036,0.00300126,-0.999996,0.999884,5.1123e-17,1,-9.98242
-13.9703,0.999391,0.229321,4,15,0,16.4655,0.92379,10.2868,0.24554,18.9651,0.0115484,-0.999938,0.99912,1.30872e-09,1,-9.92968
-13.7848,0.997966,0.229321,4,17,0,14.0116,0.807387,4.27056,0.798512,3.16099,0.0714469,-0.997776,0.986238,0.000267398,0.999733,-10.1396
-13.8471,0.99538,0.229321,4,23,0,14.7324,0.894408,13.4386,0.908891,0.0851069,0.0220508,-0.999778,0.997672,2.86659e-12,1,-9.97518
-13.9656,0.997672,0.229321,3,7,0,14.1846,0.912798,14.5691,0.522092,9.65465,0.0150927,-0.999894,0.998684,2.76428e-13,1,-9.81441
-13.7239,0.999272,0.229321,3,15,0,14.2411,0.896435,12.8464,0.644149,18.5208,0.0212215,-0.999794,0.997802,9.14748e-12,1,-9.87625
-13.7897,0.997153,0.229321,2,3,0,13.8076,0.891508,13.0367,0.928693,4.6482,0.023264,-0.999753,0.997476,6.45089e-12,1,-9.97076
-13.661,0.999323,0.229321,5,31,0,13.9555,0.899252,12.4646,0.974537,18.0945,0.0200942,-0.999815,0.997976,1.91947e-11,1,-9.81075
-13.892,0.997692,0.229321,3,7,0,13.9864,0.904246,14.0114,0.0239564,9.37182,0.0181694,-0.999848,0.99826,8.73712e-13,1,-9.88362
-13.7804,0.986456,0.229321,2,7,0,14.4192,0.916632,13.0269,0.228398,15.3873,0.013804,-0.999911,0.998849,5.80228e-12,1,-9.72645
-14.3437,0.974643,0.229321,3,11,0,14.7962,0.851569,12.7603,0.76918,7.17664,0.0430926,-0.999173,0.993604,1.44523e-11,1,-10.8099
-14.5636,0.962387,0.229321,4,15,0,17.9381,0.880779,15.1332,0.665927,7.14418,0.0280231,-0.999644,0.996659,1.10142e-13,1,-10.6177
-14.5449,0.996399,0.229321,4,31,0,15.0872,0.894672,5.27591,0.370096,10.5948,0.0219417,-0.99978,0.997689,2.93878e-05,0.999971,-10.5441
-14.5032,0.990033,0.229321,4,19,0,15.9667,0.922276,16.857,0.372395,17.8662,0.0120091,-0.999933,0.999067,2.79671e-15,1,-9.84623
-14.4134,0.99926,0.229321,4,15,0,15.7661,0.924166,16.5882,0.843061,2.22331,0.0114355,-0.999939,0.999133,4.72596e-15,1,-9.79979
-14.8852,0.985366,0.229321,3,7,0,15.0306,0.953957,15.3926,0.90808,9.67006,0.00423097,-0.999991,0.999805,4.55541e-14,1,-10.03
-14.6483,0.991517,0.229321,3,7,0,15.5444,0.911135,16.9448,0.220995,12.1644,0.0156694,-0.999886,0.998608,2.50059e-15,1,-10.0899
-14.2181,0.995609,0.229321,4,19,0,14.9833,0.887899,5.65326,0.252298,18.6633,0.0248176,-0.99972,0.997218,1.41663e-05,0.999986,-10.3151
-13.8379,0.999648,0.229321,2,3,0,14.2803,0.872714,5.90477,0.339986,13.383,0.0318785,-0.999542,0.995942,8.99704e-06,0.999991,-10.0705
-13.4234,0.996791,0.229321,3,7,0,14.1896,0.879932,8.60267,0.509274,18.5386,0.028417,-0.999634,0.996588,4.31866e-08,1,-9.76982
-13.5721,0.992356,0.229321,3,7,0,13.7123,0.89184,8.39982,0.49696,5.84844,0.0231236,-0.999756,0.997499,6.15531e-08,1,-9.82123
-14.0481,0.980518,0.229321,2,3,0,14.0977,0.912002,7.99449,0.229268,17.5277,0.0153675,-0.999891,0.998648,1.28768e-07,1,-10.0983
-14.3519,0.993318,0.229321,2,3,0,14.4019,0.919297,7.63248,0.120725,17.6761,0.0129412,-0.999922,0.998956,2.59217e-07,1,-10.3068
-13.8952,0.972778,0.229321,2,7,0,16.0277,0.868194,12.3174,0.182952,18.1992,0.0341418,-0.999476,0.9955,3.06681e-11,1,-10.286
-15.0356,0.958671,0.229321,3,11,0,15.4518,0.810582,12.0224,0.972314,13.0539,0.0691834,-0.997911,0.986895,8.50425e-11,1,-11.7338
-16.5706,0.946888,0.229321,2,7,0,19.4176,0.820049,15.2129,0.697563,19.0545,0.0626673,-0.998279,0.988723,1.62782e-13,1,-12.9537
-15.7923,0.921212,0.229321,2,3,0,18.5907,0.843413,15.3746,0.754579,13.4527,0.0478364,-0.998986,0.992509,9.37492e-14,1,-12.0407
-14.8117,0.984789,0.229321,3,11,0,17.4768,0.950433,16.3163,0.289433,1.81763,0.00490179,-0.999989,0.999757,7.28886e-15,1,-9.86108
-15.3044,0.987612,0.229321,3,7,0,15.6627,0.882779,16.9141,0.629292,0.665807,0.0271041,-0.999667,0.996823,3.23675e-15,1,-10.9996
-13.4742,0.99815,0.229321,4,15,0,15.2755,0.891035,9.56451,0.784981,12.9914,0.0234648,-0.999749,0.997443,6.17856e-09,1,-9.7539
-13.5209,0.976604,0.229321,3,7,0,14.257,0.870194,6.97652,0.674672,11.4545,0.0331313,-0.999506,0.995699,1.10192e-06,0.999999,-9.85796
-14.7092,0.923461,0.229321,2,7,0,15.5537,0.804799,11.0831,0.75338,1.30549,0.0733034,-0.997661,0.985691,5.46301e-10,1,-11.4602
-14.3789,0.995637,0.229321,2,7,0,15.3274,0.842664,12.3386,0.625413,3.11043,0.0482835,-0.998967,0.992403,3.52461e-11,1,-10.9158
-13.6998,0.998328,0.229321,3,7,0,14.61,0.91189,10.3662,0.98132,8.89547,0.0154064,-0.99989,0.998643,1.16372e-09,1,-9.79073
-13.6485,0.999244,0.229321,2,7,0,13.8299,0.908528,11.9855,0.455822,13.8278,0.0165942,-0.999873,0.998482,4.74899e-11,1,-9.73434
