# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W11_RL_asymmetric_model
# start_datetime = 2024-03-12 18:53:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/98/18p7fygn5473lcp5yfrz9s340000gn/T/RtmpLoYUAL/standata-151eb53196480.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-202403121953-1-0970db.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-profile-202403121953-1-575717.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --warn-pedantic --name=W11_RL_asymmetric_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_pos,alpha_neg,temperature
# Adaptation terminated
# Step size = 0.118741
# Diagonal elements of inverse mass matrix:
# 1.90551, 0.662042, 1.74442
-15.3985,0.979609,0.118741,4,15,0,18.3826,0.742231,0.89408,10.398
-16.2641,0.989023,0.118741,3,15,0,17.2047,0.880319,0.7954,9.38435
-16.2912,0.999918,0.118741,4,15,0,16.7643,0.447115,0.827655,4.35687
-16.4297,0.999119,0.118741,4,31,0,17.4348,0.298862,0.849813,9.22451
-16.0845,0.996848,0.118741,5,31,0,17.1549,0.590463,0.919303,8.85753
-16.0047,0.998836,0.118741,4,31,0,17.5487,0.430012,0.724903,5.93034
-16.0263,0.99989,0.118741,5,31,0,16.4753,0.936656,0.784563,4.78819
-15.5101,0.999717,0.118741,4,15,0,16.2379,0.871338,0.726515,4.13791
-15.3018,0.991394,0.118741,5,31,0,16.2217,0.616713,0.710571,5.01784
-15.3751,0.991495,0.118741,5,31,0,16.5298,0.685622,0.891878,9.77537
-15.2071,0.99756,0.118741,4,31,0,16.0346,0.764698,0.824713,5.82391
-15.1152,0.97491,0.118741,2,7,0,17.2165,0.755134,0.80766,6.97446
-15.2861,0.985239,0.118741,2,7,0,16.0776,0.729541,0.82978,5.52977
-15.3028,0.998825,0.118741,4,31,0,16.5118,0.624958,0.839288,6.04942
-16.4316,0.998967,0.118741,5,31,0,17.1608,0.44579,0.925753,14.6765
-15.3516,0.997214,0.118741,4,31,0,17.7844,0.631124,0.789552,4.56426
-15.7477,0.998983,0.118741,5,31,0,16.4758,0.864337,0.897937,9.45407
-16.3241,0.99716,0.118741,5,31,0,17.0982,0.947193,0.782006,4.31521
-16.5705,0.990209,0.118741,2,7,0,17.3112,0.959115,0.747008,6.43115
-15.9745,0.995551,0.118741,4,31,0,17.3997,0.847057,0.759928,3.41719
-16.3963,0.998565,0.118741,4,23,0,16.9205,0.841717,0.585072,4.8893
-17.8387,0.992543,0.118741,6,63,0,18.5376,0.938906,0.562581,5.46317
-16.1155,0.992035,0.118741,4,15,0,20.3242,0.69512,0.578191,3.05521
-15.3947,0.957213,0.118741,3,11,0,18.8915,0.796246,0.743873,6.35524
-15.2368,0.999875,0.118741,4,15,0,15.5505,0.666607,0.704901,4.84933
-15.288,0.996172,0.118741,3,15,0,16.2299,0.83527,0.766634,6.05913
-15.7889,0.999583,0.118741,4,15,0,15.854,0.917656,0.832935,6.37095
-15.3558,0.998115,0.118741,5,31,0,16.3796,0.701532,0.879548,10.8248
-15.4053,0.970598,0.118741,3,15,0,18.1852,0.666001,0.892745,9.48045
-16.6907,0.993634,0.118741,4,15,0,17.694,0.287062,0.830814,5.70414
-17.6757,0.996338,0.118741,5,31,0,19.0841,0.987136,0.819879,4.96573
-17.0275,0.988653,0.118741,3,15,0,19.1225,0.953882,0.864803,5.07928
-16.1851,0.997957,0.118741,4,23,0,19.8584,0.90666,0.839859,4.80921
-16.3119,0.999771,0.118741,4,31,0,17.558,0.95241,0.82267,5.56073
-16.6074,0.988577,0.118741,4,15,0,17.8272,0.969359,0.760509,4.72922
-17.488,0.98778,0.118741,5,31,0,19.0347,0.683561,0.537303,2.44747
-18.3535,0.973839,0.118741,3,7,0,18.6665,0.609011,0.512469,5.42765
-18.2554,0.990881,0.118741,2,7,0,19.5371,0.583169,0.487342,4.90459
-18.6481,0.991135,0.118741,5,31,0,20.6135,0.965507,0.957461,11.7465
-18.4827,0.996934,0.118741,4,31,0,20.4923,0.389052,0.873263,17.8155
-18.1958,0.990791,0.118741,4,15,0,20.4532,0.86081,0.968808,14.88
-17.7118,0.999975,0.118741,4,15,0,18.3056,0.866969,0.962486,14.174
-16.5643,0.997061,0.118741,5,31,0,18.5503,0.349051,0.778096,8.13173
-18.1858,0.997682,0.118741,5,31,0,19.1813,0.791503,0.970411,16.2322
-16.5325,0.998774,0.118741,3,15,0,20.24,0.736277,0.947227,14.5614
-15.8197,0.998511,0.118741,5,31,0,17.9016,0.406267,0.84693,6.97877
-16.7253,0.999855,0.118741,5,31,0,16.8819,0.898311,0.926622,16.1285
-16.2035,0.9997,0.118741,5,31,0,17.5293,0.45033,0.905749,8.07956
-16.3499,0.999662,0.118741,4,15,0,16.6856,0.518349,0.923319,8.73649
-16.107,0.998966,0.118741,5,31,0,17.0075,0.924467,0.700451,5.57376
-15.5426,0.999571,0.118741,4,31,0,16.7945,0.561575,0.893608,9.85789
-16.3382,0.993317,0.118741,5,31,0,16.9188,0.826115,0.937795,14.4668
-15.5585,0.998797,0.118741,5,31,0,17.1908,0.69201,0.62352,3.7685
-15.849,0.963209,0.118741,4,15,0,16.8022,0.62519,0.714594,6.70381
-18.0742,0.999841,0.118741,5,31,0,19.1004,0.394726,0.966077,13.9833
-17.6123,0.99904,0.118741,5,31,0,18.4427,0.883088,0.795051,2.66218
-17.8672,0.999978,0.118741,4,31,0,18.9157,0.470389,0.695031,8.45179
-15.5226,1,0.118741,3,7,0,18.2398,0.526242,0.79342,7.61763
-15.7024,0.999577,0.118741,5,31,0,16.2633,0.858774,0.637896,4.36389
-15.6811,0.995386,0.118741,5,31,0,16.5853,0.454403,0.827536,8.4442
-15.5111,1,0.118741,5,31,0,15.7969,0.864295,0.867962,8.96999
-15.1261,0.99958,0.118741,4,15,0,15.5981,0.766836,0.825896,6.64788
-15.7088,0.995755,0.118741,4,31,0,16.3475,0.650911,0.91768,12.0053
-17.2973,0.988598,0.118741,5,31,0,17.8867,0.734681,0.951475,18.0891
-17.309,0.997592,0.118741,3,15,0,18.9645,0.764953,0.957743,17.0387
-18.4296,0.997581,0.118741,4,15,0,18.5903,0.858938,0.970393,16.5901
-18.5092,0.998075,0.118741,4,23,0,20.8994,0.828508,0.96898,18.0588
-16.6856,0.999835,0.118741,3,15,0,18.9105,0.779377,0.944619,16.6049
-17.1848,0.99356,0.118741,5,31,0,21.0839,0.34026,0.618569,4.20456
-15.7848,0.999985,0.118741,4,15,0,17.7155,0.917458,0.706914,4.47456
-16.8281,0.969877,0.118741,4,23,0,17.8178,0.430254,0.80093,3.55382
-17.8362,0.994077,0.118741,4,23,0,19.895,0.971359,0.914722,16.0959
-17.7223,0.999889,0.118741,3,7,0,17.8615,0.968629,0.912618,15.9421
-17.6228,0.999449,0.118741,3,7,0,17.8468,0.967276,0.916062,15.8077
-17.9626,0.995115,0.118741,3,7,0,18.1974,0.968177,0.894294,15.8919
-19.6218,0.998454,0.118741,4,15,0,20.3645,0.977598,0.950942,18.9851
-20.1732,0.998859,0.118741,3,7,0,20.2373,0.982899,0.955838,19.1012
-16.3119,1,0.118741,4,15,0,20.8227,0.863733,0.923001,15.202
-15.8874,0.996427,0.118741,5,31,0,17.2555,0.84163,0.83823,4.66041
-16.0986,0.999313,0.118741,4,15,0,16.6359,0.536046,0.747417,7.77669
-15.8233,0.99939,0.118741,3,15,0,16.4645,0.535243,0.744097,7.05795
-16.9564,0.98869,0.118741,3,7,0,17.5114,0.584358,0.689525,2.65962
-16.632,0.98996,0.118741,2,3,0,17.3073,0.583964,0.674776,2.78852
-17.1633,0.999779,0.118741,5,31,0,18.3216,0.86308,0.544492,5.07567
-15.7328,0.988593,0.118741,3,7,0,17.9392,0.869266,0.635742,3.67573
-15.4352,0.986928,0.118741,5,31,0,16.5127,0.707656,0.844049,10.1306
-18.7312,0.962299,0.118741,4,15,0,19.74,0.278382,0.94242,5.97627
-18.817,0.993319,0.118741,4,15,0,21.5892,0.26591,0.968965,11.8574
-15.1955,0.994491,0.118741,5,31,0,21.0058,0.6104,0.838146,7.80697
-16.5065,0.994041,0.118741,5,31,0,17.4729,0.430319,0.920206,15.1327
-16.127,0.998015,0.118741,4,31,0,17.3272,0.810337,0.931327,11.6444
-16.7257,0.997701,0.118741,4,15,0,17.3305,0.810821,0.948991,14.9839
-15.7418,0.995963,0.118741,5,31,0,17.8971,0.525403,0.715903,5.98801
-15.314,0.995965,0.118741,5,31,0,16.3489,0.717052,0.86779,7.26692
-16.7675,0.982147,0.118741,3,15,0,17.1044,0.614185,0.891997,4.58592
-16.7903,0.999937,0.118741,3,7,0,17.0756,0.614129,0.903159,5.04897
-15.2628,0.990872,0.118741,3,15,0,19.3934,0.706886,0.821108,5.34003
-15.2544,0.999804,0.118741,3,15,0,15.3617,0.721984,0.831169,5.69935
-16.6668,0.98339,0.118741,3,7,0,17.3943,0.681991,0.813802,3.14747
-15.51,0.99225,0.118741,3,15,0,19.4332,0.792412,0.633966,4.09641
-15.4588,0.99969,0.118741,3,7,0,15.5425,0.776351,0.639799,4.0727
-15.3426,0.998825,0.118741,5,31,0,15.7989,0.863573,0.78569,5.93124
-16.3208,0.99694,0.118741,4,31,0,17.8626,0.95073,0.866019,9.2365
-15.2059,0.999837,0.118741,5,31,0,16.4123,0.613141,0.753537,5.70148
-16.0153,0.998743,0.118741,4,15,0,16.3892,0.634144,0.570166,3.68869
-15.8274,0.998396,0.118741,5,31,0,16.5741,0.896926,0.888402,10.177
-15.2549,0.997756,0.118741,5,31,0,16.7959,0.688935,0.875326,8.96948
-16.0418,0.99898,0.118741,5,31,0,16.3112,0.724337,0.907334,15.3364
-16.4421,0.997557,0.118741,4,15,0,16.62,0.677337,0.892972,16.0433
-18.4342,0.994983,0.118741,4,23,0,20.5175,0.715672,0.939897,19.5795
-17.7798,0.999838,0.118741,3,15,0,19.2128,0.674886,0.935532,19.2045
-16.5355,0.998723,0.118741,4,31,0,18.483,0.567779,0.944473,14.3652
-15.1176,0.992907,0.118741,4,23,0,19.4901,0.694042,0.741747,5.24677
-17.0431,0.991994,0.118741,5,31,0,17.7965,0.973212,0.892423,10.8215
-15.7809,0.994892,0.118741,4,15,0,17.78,0.793095,0.912297,9.5958
-15.6527,0.99989,0.118741,5,31,0,15.9075,0.835281,0.855741,10.663
-16.2516,1,0.118741,4,15,0,16.3392,0.448762,0.923991,11.7679
-17.5193,0.996652,0.118741,4,31,0,18.0462,0.442605,0.958948,15.1989
-15.633,0.998412,0.118741,5,31,0,17.956,0.745666,0.770941,7.95599
-15.4497,0.998934,0.118741,4,23,0,16.6792,0.541761,0.856577,6.94824
-15.6976,0.998126,0.118741,5,39,0,16.0818,0.776427,0.904375,13.2314
-17.1436,0.983824,0.118741,4,15,0,17.7353,0.613406,0.954345,10.9492
-16.4937,0.9981,0.118741,5,31,0,18.9677,0.66226,0.509233,3.39493
-16.4313,0.986757,0.118741,4,15,0,16.9131,0.64332,0.559179,2.95334
-15.9608,0.999668,0.118741,5,31,0,17.1876,0.81779,0.910835,14.3485
-15.881,0.990797,0.118741,3,15,0,17.4517,0.817073,0.918679,13.3942
-16.1479,0.9942,0.118741,4,23,0,17.3082,0.492749,0.892415,6.59859
-15.6648,0.984985,0.118741,4,19,0,18.8149,0.883947,0.845711,6.15353
-16.2449,0.999264,0.118741,3,9,0,16.2978,0.942085,0.824902,8.61708
-16.0854,0.999997,0.118741,5,31,0,17.7135,0.705113,0.909107,15.5772
-16.3967,0.996995,0.118741,5,31,0,16.5909,0.603237,0.941864,12.6297
-15.9089,0.999401,0.118741,5,31,0,16.9736,0.621322,0.855001,12.2581
-15.6827,0.998073,0.118741,4,15,0,16.5341,0.733169,0.817625,4.24166
-16.3426,0.97803,0.118741,4,31,0,18.2083,0.813807,0.656998,6.16749
-15.2118,0.989542,0.118741,3,11,0,17.2136,0.724,0.736737,5.76179
-18.4854,0.989142,0.118741,5,31,0,22.1246,0.98879,0.615117,5.21311
-16.858,0.963,0.118741,3,7,0,20.5208,0.966764,0.688303,3.45668
-16.9073,0.993336,0.118741,4,15,0,17.527,0.976645,0.702878,4.5911
-17.0953,0.994488,0.118741,5,31,0,19.0035,0.553874,0.50006,3.83709
-16.2859,0.998937,0.118741,4,15,0,17.3898,0.530457,0.592731,3.37238
-15.6481,0.963493,0.118741,4,31,0,19.0804,0.479187,0.875062,9.95197
-16.5581,0.987644,0.118741,3,7,0,16.6869,0.51814,0.841427,12.8444
-15.192,0.998998,0.118741,4,15,0,16.8785,0.627333,0.84465,8.16332
-16.235,0.992334,0.118741,4,31,0,18.3284,0.940394,0.743945,3.87447
-16.8548,0.999054,0.118741,5,31,0,18.2094,0.970503,0.880746,9.85213
-16.3407,0.982094,0.118741,5,31,0,19.7116,0.868128,0.58568,4.6904
-15.8936,0.961153,0.118741,4,31,0,18.3103,0.593493,0.836568,11.1539
-16.865,0.999962,0.118741,4,31,0,16.9966,0.887714,0.943713,12.0591
-16.0623,0.975559,0.118741,4,23,0,21.4663,0.937796,0.750227,4.26588
-16.0549,0.997297,0.118741,4,31,0,16.7345,0.942392,0.731724,4.4695
-16.0413,0.99547,0.118741,4,15,0,16.5097,0.942265,0.786926,5.14914
-16.3318,0.998287,0.118741,4,31,0,18.0456,0.356417,0.901004,11.8059
-16.7501,0.998623,0.118741,5,31,0,17.2575,0.964431,0.852725,9.90426
-16.7368,0.999979,0.118741,5,31,0,17.0714,0.263994,0.864128,10.4255
-15.5327,0.999816,0.118741,5,31,0,17.8909,0.561789,0.779714,4.32601
-15.7441,0.994503,0.118741,3,15,0,16.1067,0.705831,0.715069,6.64665
-15.7366,0.99772,0.118741,4,15,0,16.0772,0.684012,0.699609,6.23907
-15.7752,0.998375,0.118741,4,19,0,16.5315,0.704879,0.887595,6.56938
-15.5891,0.999444,0.118741,3,15,0,16.3349,0.867312,0.869237,9.8826
-16.5535,0.990188,0.118741,4,15,0,16.8901,0.915022,0.900881,7.04587
-19.9081,0.974807,0.118741,3,15,0,20.4778,0.892469,0.956488,3.97196
-27.0943,0.985816,0.118741,5,31,0,27.9819,0.0448168,0.746841,19.9522
-20.9686,0.991146,0.118741,5,63,0,30.6877,0.0557331,0.851775,10.4889
-16.049,0.998643,0.118741,4,15,0,22.1179,0.879357,0.797904,3.87982
-15.7847,0.994961,0.118741,4,15,0,16.9842,0.745377,0.807205,9.65813
-15.3726,0.99988,0.118741,4,23,0,16.1049,0.636697,0.880957,8.3581
-15.8079,0.988836,0.118741,4,23,0,16.9303,0.829351,0.838103,4.74083
-15.8437,0.999607,0.118741,4,31,0,16.4767,0.922072,0.778859,6.57697
-15.2893,0.992217,0.118741,5,31,0,17.5687,0.786255,0.785143,4.62997
-17.2891,0.983298,0.118741,5,31,0,18.7616,0.220954,0.909712,13.3382
-16.6206,0.999858,0.118741,5,31,0,18.152,0.26264,0.843389,7.48442
-16.3536,0.977654,0.118741,3,15,0,18.9574,0.311727,0.825645,8.29698
-16.2721,0.982081,0.118741,4,15,0,18.1711,0.498759,0.845064,12.1213
-15.6415,0.998826,0.118741,3,7,0,16.5072,0.537217,0.898015,9.96161
-16.903,0.98168,0.118741,3,15,0,18.3046,0.743812,0.933642,7.33973
-16.1229,0.997969,0.118741,4,31,0,18.4891,0.939308,0.820393,8.07982
-16.1663,0.993793,0.118741,4,15,0,17.0476,0.891533,0.828113,10.278
-15.8196,0.999634,0.118741,4,15,0,16.4465,0.912424,0.8323,8.43613
-15.6345,0.991208,0.118741,3,15,0,18.303,0.666688,0.769541,7.929
-15.4503,0.993283,0.118741,3,15,0,16.5432,0.509551,0.810665,7.54973
-16.2062,0.981789,0.118741,5,39,0,17.5403,0.772779,0.921256,15.983
-16.4549,0.999202,0.118741,4,15,0,16.7757,0.732328,0.930762,16.9159
-16.7962,0.995779,0.118741,4,31,0,18.6899,0.894886,0.910955,6.65134
-15.4939,0.999577,0.118741,4,23,0,17.3478,0.750796,0.890505,8.2202
-16.3875,0.98907,0.118741,3,7,0,16.6545,0.791988,0.907534,6.40101
-18.2296,0.989106,0.118741,5,31,0,19.9947,0.46755,0.908398,19.0431
-16.51,0.99707,0.118741,4,15,0,18.9573,0.734602,0.923908,17.1597
-16.779,0.996919,0.118741,4,15,0,17.0706,0.773352,0.944538,17.0807
-16.5521,0.999528,0.118741,5,31,0,18.2343,0.882153,0.518174,3.74649
-17.9654,0.999085,0.118741,5,31,0,18.2943,0.91497,0.405414,3.69851
-15.9145,0.988439,0.118741,4,15,0,18.8855,0.932098,0.745068,5.50119
-15.5884,0.999596,0.118741,5,31,0,16.0402,0.888843,0.799781,5.1078
-15.434,0.983639,0.118741,4,23,0,17.3344,0.659222,0.735014,6.38398
-15.6651,0.984832,0.118741,4,23,0,16.6634,0.541073,0.862693,6.18585
-15.4816,0.999825,0.118741,4,31,0,15.7388,0.555269,0.846672,6.08058
-15.2275,0.999145,0.118741,4,31,0,15.7848,0.686762,0.861851,9.35376
-15.7012,0.994403,0.118741,5,39,0,16.7531,0.877953,0.6681,4.74032
-16.8238,0.964242,0.118741,3,15,0,18.31,0.874675,0.857974,3.91365
-16.2307,0.998277,0.118741,3,7,0,17.2311,0.823497,0.841417,4.06947
-15.5107,0.996447,0.118741,4,15,0,17.2122,0.872422,0.858872,7.87455
-15.9358,0.968877,0.118741,3,15,0,18.9131,0.8148,0.836854,11.0363
-15.4501,0.998751,0.118741,4,31,0,16.4867,0.687777,0.89551,11.5782
-19.2312,0.983168,0.118741,5,31,0,20.9837,0.0974724,0.934863,14.2386
-18.667,0.995006,0.118741,4,31,0,21.0784,0.221085,0.822997,13.4536
-18.9873,0.981845,0.118741,5,31,0,21.7853,0.982073,0.910227,17.7047
-16.5494,0.999115,0.118741,4,31,0,19.0529,0.902816,0.932766,13.8812
-17.0889,0.99149,0.118741,5,31,0,18.1641,0.707542,0.808267,2.84479
-15.6412,0.998183,0.118741,4,15,0,18.6266,0.767943,0.884066,12.5365
-15.9264,0.993922,0.118741,3,15,0,16.4469,0.707878,0.843397,11.7992
-16.6872,0.986207,0.118741,3,15,0,17.5169,0.757778,0.934351,8.27913
-16.3995,0.999611,0.118741,4,31,0,17.819,0.853509,0.936411,12.0877
-16.9043,0.999441,0.118741,4,15,0,17.3938,0.942673,0.929608,13.8052
-17.2581,0.983693,0.118741,4,31,0,20.3099,0.938388,0.925519,16.6251
-18.0258,0.99657,0.118741,5,31,0,20.0005,0.236419,0.738816,8.15828
-16.996,0.99453,0.118741,3,15,0,19.1337,0.491312,0.801643,3.19557
-15.4325,0.997452,0.118741,3,7,0,17.434,0.615923,0.767239,4.15872
-15.3473,0.999412,0.118741,5,31,0,16.2685,0.857187,0.826036,7.04103
-17.1542,0.978604,0.118741,4,31,0,18.8312,0.948092,0.897947,15.0071
-17.5936,0.999041,0.118741,4,15,0,18.1151,0.944648,0.919463,17.2564
-17.684,0.997533,0.118741,4,15,0,18.2576,0.946063,0.950867,14.4317
-17.9331,0.990839,0.118741,4,31,0,20.6066,0.884662,0.888715,17.8197
-17.3447,0.998908,0.118741,4,15,0,18.3585,0.886575,0.901816,17.3929
-17.1099,0.99695,0.118741,5,31,0,18.206,0.89519,0.923211,17.4298
-18.4304,0.998878,0.118741,4,15,0,18.5411,0.964656,0.934188,18.2762
-17.5482,0.99183,0.118741,3,15,0,20.9306,0.823827,0.962529,15.1422
-17.5271,0.994331,0.118741,4,23,0,18.9189,0.653219,0.826477,14.374
-18.4152,0.999457,0.118741,4,15,0,19.2523,0.291513,0.961379,10.0189
-19.1675,0.992255,0.118741,5,31,0,20.9889,0.971184,0.555201,2.29347
-15.942,0.994617,0.118741,4,15,0,20.5427,0.894928,0.614985,3.82969
-17.0386,0.995767,0.118741,5,31,0,17.9843,0.974935,0.87268,7.38714
-16.0034,0.999193,0.118741,5,31,0,18.5576,0.365334,0.810247,7.33252
-16.5911,0.994837,0.118741,5,31,0,18.9324,0.75995,0.945546,15.9666
-15.6406,0.992041,0.118741,4,27,0,18.1494,0.761186,0.824064,9.89539
-16.3935,0.99921,0.118741,4,31,0,17.2112,0.666124,0.723052,2.87253
-16.9091,0.998522,0.118741,4,31,0,18.3249,0.552947,0.940628,17.4268
-15.667,0.998542,0.118741,5,31,0,17.7247,0.903137,0.842828,8.0064
-16.1364,0.995096,0.118741,4,31,0,16.3849,0.902834,0.849468,10.859
-16.0781,0.995692,0.118741,4,15,0,17.0351,0.890773,0.880371,12.3937
-17.4617,0.994291,0.118741,4,31,0,18.0219,0.959842,0.864931,13.4238
-20.0966,0.995188,0.118741,4,15,0,22.1043,0.198767,0.853758,3.78575
-17.3304,1,0.118741,2,3,0,20.2041,0.260785,0.864446,5.55025
-18.4285,0.992078,0.118741,5,31,0,21.8419,0.255166,0.953364,8.72325
-16.76,0.999916,0.118741,4,15,0,19.0001,0.575522,0.948014,15.8609
-17.514,0.991068,0.118741,5,63,0,19.8341,0.491808,0.88926,3.8557
-16.3054,0.993098,0.118741,3,7,0,18.2396,0.563659,0.859059,4.41056
-17.2322,0.999186,0.118741,5,31,0,17.8778,0.764748,0.95487,17.3704
-16.0656,0.999408,0.118741,5,31,0,18.8944,0.412723,0.708278,5.28276
-15.9843,0.985659,0.118741,4,31,0,17.2411,0.421907,0.830762,5.27844
-21.0251,0.980903,0.118741,5,31,0,22.1273,0.762617,0.988768,18.0505
-17.4504,0.996098,0.118741,5,31,0,24.0444,0.485907,0.862792,3.47234
-17.1774,1,0.118741,2,3,0,17.5126,0.486113,0.857465,3.62369
-15.8804,0.998824,0.118741,4,15,0,18.0673,0.39619,0.861238,8.91222
-15.3064,0.999997,0.118741,4,15,0,15.976,0.6507,0.876988,9.95971
-16.3753,0.990906,0.118741,4,31,0,17.0799,0.853731,0.898909,15.2194
-18.4445,0.993405,0.118741,4,31,0,19.6181,0.256245,0.914291,5.3632
-19.9384,0.978218,0.118741,3,7,0,20.6777,0.287905,0.907779,3.50282
-16.2677,0.997021,0.118741,3,7,0,21.2689,0.328481,0.85041,9.3272
-18.3432,0.968897,0.118741,4,31,0,20.1184,0.847599,0.965596,18.1894
-17.9378,0.998981,0.118741,4,31,0,20.2358,0.831109,0.938769,19.1755
-16.4438,0.99841,0.118741,4,31,0,20.7263,0.69246,0.920038,16.978
-17.0266,0.999387,0.118741,4,15,0,17.1626,0.807124,0.94382,17.7595
-16.0912,0.998539,0.118741,5,31,0,17.8431,0.443234,0.913537,11.7899
-16.1081,0.999831,0.118741,5,31,0,16.5502,0.863075,0.893231,13.7889
-16.7294,0.999928,0.118741,5,31,0,17.0438,0.589122,0.947729,15.8803
-16.7482,0.997578,0.118741,4,15,0,17.6922,0.819531,0.948568,12.8915
-15.7755,0.996601,0.118741,4,31,0,20.0082,0.914748,0.775048,4.6758
-15.85,0.986541,0.118741,4,31,0,17.0756,0.607385,0.717071,6.71355
-17.1156,0.990649,0.118741,4,23,0,18.8031,0.93286,0.906176,6.34549
-16.626,0.998632,0.118741,4,23,0,19.1663,0.783655,0.918401,17.2462
-17.4589,0.993973,0.118741,5,31,0,18.0738,0.396201,0.955141,15.0784
-16.4164,0.996244,0.118741,4,23,0,18.5905,0.682554,0.868162,14.5703
-15.3282,0.999985,0.118741,4,31,0,17.2078,0.761791,0.878289,10.1583
-16.4948,0.992171,0.118741,4,15,0,18.5484,0.414009,0.68254,3.53798
-17.8335,0.954665,0.118741,3,15,0,18.4487,0.436196,0.722851,2.69291
-17.8019,0.997473,0.118741,5,31,0,19.543,0.758389,0.964891,17.1966
-16.9092,0.999872,0.118741,4,15,0,18.2082,0.716508,0.93868,17.9667
-16.4255,0.997763,0.118741,5,47,0,18.1859,0.712344,0.521333,3.96152
-16.782,0.999062,0.118741,4,15,0,17.4487,0.52719,0.531107,3.38194
-18.7764,0.983731,0.118741,4,15,0,19.7192,0.576042,0.366372,3.3728
-18.3417,0.998241,0.118741,3,7,0,19.1377,0.548355,0.405754,2.97324
-16.4404,0.975572,0.118741,4,15,0,20.2098,0.445255,0.61866,4.28854
-17.4759,0.971088,0.118741,5,47,0,19.3682,0.856369,0.947871,18.2086
-15.3257,0.996845,0.118741,4,31,0,17.8657,0.613532,0.876513,9.24788
-15.66,0.994706,0.118741,3,15,0,16.0563,0.79542,0.889824,7.51857
-15.8509,0.999463,0.118741,4,31,0,16.5108,0.816838,0.916097,13.3557
-16.086,0.997846,0.118741,4,31,0,17.414,0.356926,0.818168,5.87775
-16.5668,0.989695,0.118741,5,31,0,18.3525,0.954413,0.67928,5.2281
-16.2683,0.988059,0.118741,4,23,0,18.0938,0.686995,0.913428,7.03036
-19.2527,0.991904,0.118741,4,23,0,21.0153,0.991513,0.851382,13.4017
-17.8804,0.999424,0.118741,5,31,0,20.0435,0.983588,0.868084,5.45746
-16.2712,0.999767,0.118741,5,31,0,18.1822,0.900569,0.747391,3.31045
-15.3977,0.999533,0.118741,5,31,0,16.6111,0.541171,0.736444,5.37159
-15.558,0.991552,0.118741,5,63,0,16.6906,0.608293,0.887136,12.0097
-15.9833,0.991087,0.118741,3,15,0,16.4572,0.58838,0.919431,9.554
-15.4162,0.995833,0.118741,4,23,0,17.3396,0.752691,0.865325,10.7352
-15.8819,0.998796,0.118741,3,15,0,16.9381,0.767919,0.902663,14.3406
-15.162,0.992318,0.118741,5,63,0,17.1919,0.773747,0.835829,6.81313
-15.3568,0.998157,0.118741,4,31,0,15.8337,0.55846,0.741516,5.59064
-15.3894,0.997225,0.118741,4,31,0,16.5161,0.820652,0.87391,8.47098
-15.8249,0.997917,0.118741,4,27,0,16.502,0.81508,0.915769,10.4001
-16.1054,0.999851,0.118741,5,31,0,16.2249,0.533488,0.889218,14.179
-16.8213,0.99272,0.118741,4,15,0,17.0725,0.670126,0.94628,10.0448
-16.7224,0.99917,0.118741,4,15,0,18.0088,0.784459,0.950197,13.6197
-17.5185,0.998183,0.118741,3,7,0,17.5303,0.820564,0.961861,13.544
-17.3617,0.999224,0.118741,5,31,0,18.8053,0.241706,0.828061,10.7693
-15.8643,0.999976,0.118741,5,31,0,17.5003,0.668277,0.904195,7.64862
-16.5602,0.995266,0.118741,4,23,0,16.8603,0.728546,0.673357,2.67388
-15.8863,0.979906,0.118741,4,17,0,18.808,0.872267,0.852745,10.8287
-17.1787,0.996544,0.118741,4,31,0,19.574,0.982847,0.818157,7.28993
-18.3931,0.988174,0.118741,3,7,0,18.5059,0.990102,0.866588,5.33826
-16.401,0.997301,0.118741,4,15,0,18.9859,0.954989,0.780976,7.01655
-16.5734,0.969375,0.118741,5,31,0,18.6432,0.79052,0.715089,2.73205
