# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W11_RL_asymmetric_model
# start_datetime = 2024-03-12 18:53:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/98/18p7fygn5473lcp5yfrz9s340000gn/T/RtmpLoYUAL/standata-151eb53196480.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-202403121953-2-0970db.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-profile-202403121953-2-575717.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --warn-pedantic --name=W11_RL_asymmetric_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_pos,alpha_neg,temperature
# Adaptation terminated
# Step size = 0.122783
# Diagonal elements of inverse mass matrix:
# 1.79805, 0.667519, 1.76153
-15.9326,0.996458,0.122783,5,31,0,16.4067,0.895178,0.742252,6.72275
-15.6032,0.998,0.122783,3,7,0,16.1886,0.903192,0.760423,5.64135
-19.2197,0.994315,0.122783,5,31,0,20.4198,0.411971,0.890743,19.2831
-19.1498,0.996851,0.122783,3,7,0,19.6381,0.436992,0.884057,19.1445
-17.7386,0.998938,0.122783,4,31,0,23.6263,0.383569,0.904051,17.8955
-16.7165,0.996708,0.122783,4,31,0,18.2451,0.81905,0.894293,4.96968
-17.4971,0.998233,0.122783,4,15,0,18.1645,0.924464,0.882736,16.0114
-17.9036,0.994875,0.122783,5,31,0,20.2502,0.907027,0.695705,2.35912
-17.6489,1,0.122783,3,7,0,18.2724,0.89676,0.686814,2.40514
-17.8499,1,0.122783,3,7,0,18.4485,0.9433,0.632316,6.55209
-19.7855,0.969004,0.122783,4,15,0,20.4586,0.973304,0.775815,2.26952
-18.3464,1,0.122783,3,7,0,20.3669,0.969112,0.763687,2.67854
-17.198,0.995524,0.122783,4,31,0,19.4242,0.776676,0.656054,7.25474
-17.4966,0.996498,0.122783,3,7,0,17.6592,0.825842,0.676968,2.36196
-15.9891,0.998764,0.122783,5,31,0,20.4092,0.438825,0.847149,10.5066
-15.6867,0.995259,0.122783,3,15,0,19.3005,0.62234,0.869118,12.1489
-18.4336,0.994265,0.122783,4,23,0,19.3293,0.144717,0.935409,15.5284
-17.6512,0.999366,0.122783,5,31,0,19.5836,0.51008,0.910183,18.5993
-17.905,0.998308,0.122783,4,15,0,18.3913,0.548561,0.950618,18.895
-16.8306,0.995397,0.122783,5,31,0,19.4909,0.387613,0.874901,14.272
-21.7826,0.945732,0.122783,4,15,0,24.6269,0.156048,0.724125,3.10501
-16.7005,1,0.122783,3,7,0,22.0629,0.320136,0.701393,4.72389
-16.3014,0.99177,0.122783,4,15,0,17.4482,0.454244,0.646139,4.86015
-15.9871,0.998273,0.122783,4,15,0,17.5545,0.701023,0.595777,4.59681
-15.8255,0.984258,0.122783,3,7,0,17.2736,0.611731,0.610525,3.53796
-15.3281,0.985627,0.122783,3,15,0,17.5801,0.757209,0.692098,5.05756
-15.1717,0.999997,0.122783,5,63,0,15.3901,0.746731,0.811046,7.57084
-15.5795,0.995552,0.122783,3,15,0,16.8622,0.486307,0.819672,8.2196
-16.9858,0.950402,0.122783,3,11,0,18.8044,0.656919,0.896616,4.36397
-17.7885,0.999979,0.122783,5,31,0,18.5867,0.375395,0.895873,17.6189
-17.2878,0.99869,0.122783,4,15,0,18.4127,0.354025,0.883476,15.6377
-18.3739,0.988842,0.122783,3,15,0,21.5712,0.650012,0.875278,18.488
-17.0546,1,0.122783,4,15,0,18.6388,0.500846,0.953,12.9913
-18.1473,0.992637,0.122783,4,23,0,19.2625,0.706078,0.959593,7.48709
-18.5644,0.991896,0.122783,4,31,0,19.8657,0.562923,0.974659,16.2504
-17.2297,0.998572,0.122783,4,31,0,19.5662,0.896223,0.811409,11.8933
-17.3535,1,0.122783,4,15,0,17.5709,0.920523,0.876134,4.13758
-19.9404,0.9875,0.122783,4,15,0,21.9922,0.976405,0.891549,3.01093
-19.1872,0.999846,0.122783,3,7,0,20.2431,0.977418,0.872633,3.28407
-17.444,0.995968,0.122783,3,15,0,20.6062,0.939967,0.914463,6.39532
-16.7123,0.995435,0.122783,5,31,0,18.3682,0.461707,0.702775,7.08456
-16.1594,0.999342,0.122783,3,7,0,17.2877,0.506067,0.709057,6.59448
-15.8969,1,0.122783,2,3,0,16.1901,0.510148,0.709642,6.08776
-16.3764,0.996128,0.122783,5,31,0,16.9994,0.897941,0.65423,5.65704
-15.5932,0.999748,0.122783,3,7,0,16.4599,0.882116,0.72456,4.04265
-16.0725,0.997605,0.122783,5,31,0,17.0513,0.902452,0.907961,11.7871
-16.2272,0.999867,0.122783,3,7,0,16.2617,0.922075,0.904728,11.88
-16.3925,0.99935,0.122783,3,7,0,16.4345,0.926855,0.915405,11.9273
-16.8584,0.998942,0.122783,4,31,0,18.241,0.363213,0.926348,15.3227
-15.2892,0.999845,0.122783,5,31,0,17.4174,0.817596,0.70377,4.56641
-15.7061,0.996543,0.122783,4,31,0,16.0782,0.900782,0.846356,6.6037
-16.8104,0.995274,0.122783,5,31,0,17.7065,0.752213,0.468641,3.60615
-15.1508,1,0.122783,4,23,0,16.9586,0.775346,0.782899,5.1139
-16.1421,0.99674,0.122783,4,23,0,16.6973,0.948863,0.777688,6.18891
-16.7388,0.999572,0.122783,4,31,0,17.131,0.970407,0.858615,7.5513
-18.0385,0.996691,0.122783,5,31,0,20.9883,0.685626,0.929931,19.3885
-19.3408,0.988099,0.122783,5,35,0,20.6696,0.780223,0.590956,7.77949
-19.2702,0.988682,0.122783,3,7,0,20.1604,0.66518,0.634501,2.00414
-18.0112,1,0.122783,4,15,0,20.4107,0.661729,0.789564,2.43206
-19.6365,0.989497,0.122783,5,31,0,20.4792,0.975262,0.968363,16.05
-20.2213,0.999682,0.122783,4,15,0,20.5022,0.980847,0.970931,16.9375
-19.1633,0.999999,0.122783,4,15,0,20.4799,0.981159,0.959587,15.0935
-16.8476,0.998839,0.122783,5,31,0,19.8422,0.886196,0.945459,13.7358
-17.172,0.997798,0.122783,5,31,0,17.7887,0.578769,0.548604,4.91851
-16.725,1,0.122783,5,31,0,17.6331,0.928758,0.930235,12.0274
-15.9163,0.997216,0.122783,4,31,0,20.6951,0.645522,0.92711,11.8571
-17.7175,0.989567,0.122783,4,31,0,18.3805,0.709642,0.918217,19.0602
-18.401,0.984526,0.122783,4,31,0,20.6233,0.545261,0.854178,17.3436
-17.3764,0.999813,0.122783,4,15,0,19.2446,0.347423,0.950007,12.9817
-16.2326,0.998835,0.122783,5,31,0,18.7637,0.446695,0.853316,11.8809
-15.9496,0.99829,0.122783,3,15,0,17.3093,0.625834,0.85875,12.6055
-16.4217,0.998064,0.122783,5,31,0,17.7461,0.951524,0.646396,3.84354
-15.8332,0.970936,0.122783,5,31,0,18.2954,0.79401,0.592338,4.21022
-15.8012,1,0.122783,3,7,0,15.8736,0.795583,0.588076,3.99935
-15.5162,0.989537,0.122783,5,31,0,18.4912,0.640963,0.901075,11.6768
-17.1074,0.986678,0.122783,4,15,0,17.3605,0.828197,0.943993,8.94847
-15.5942,0.998035,0.122783,4,15,0,18.0773,0.847963,0.890348,10.5995
-15.2735,0.995561,0.122783,4,31,0,17.7853,0.764769,0.829169,8.6147
-15.2623,0.997848,0.122783,4,31,0,15.7782,0.731049,0.783549,7.24576
-15.0822,0.999827,0.122783,3,7,0,15.3202,0.720428,0.812244,6.87204
-15.1645,0.997872,0.122783,4,23,0,15.9064,0.739917,0.753288,5.9442
-15.2424,0.999932,0.122783,3,11,0,15.2797,0.785359,0.738648,4.27031
-15.3678,0.999677,0.122783,5,31,0,15.7288,0.855535,0.822971,6.13804
-15.1074,0.985916,0.122783,4,23,0,16.5739,0.680685,0.811678,5.94906
-15.2173,0.999245,0.122783,5,31,0,15.3192,0.760621,0.860726,7.89104
-16.9628,0.99659,0.122783,5,31,0,18.5583,0.751645,0.95549,15.0549
-16.3139,0.999052,0.122783,5,31,0,17.7369,0.73204,0.913711,16.4449
-16.3116,0.996773,0.122783,5,31,0,17.2366,0.464132,0.928975,12.0436
-15.8206,0.997379,0.122783,4,31,0,19.5643,0.426439,0.874042,8.21671
-16.4587,0.989231,0.122783,2,7,0,17.1069,0.368456,0.884469,6.56234
-16.8858,0.996513,0.122783,5,31,0,18.6806,0.666585,0.951122,16.6177
-18.4823,0.993586,0.122783,4,15,0,18.6484,0.577715,0.974206,16.0327
-17.7454,0.997693,0.122783,5,31,0,19.1947,0.873345,0.887298,17.5644
-15.8643,0.996891,0.122783,3,15,0,20.0505,0.889139,0.896006,9.32664
-17.0508,0.989821,0.122783,4,31,0,18.1626,0.608823,0.930008,18.2583
-16.8244,0.996073,0.122783,5,31,0,18.6172,0.620436,0.91457,5.6609
-16.963,0.996585,0.122783,5,59,0,18.2345,0.624014,0.928203,18.137
-18.4524,0.983846,0.122783,4,23,0,20.5623,0.811435,0.964177,18.7981
-21.0783,0.986029,0.122783,4,31,0,21.687,0.443088,0.985165,19.1183
-21.1034,0.999604,0.122783,4,15,0,21.6414,0.304802,0.982358,19.1711
-21.4324,0.999943,0.122783,3,7,0,21.5364,0.249596,0.983421,19.1506
-19.4241,0.999627,0.122783,4,15,0,22.2328,0.576553,0.979387,17.9429
-16.8005,0.992447,0.122783,4,23,0,20.0128,0.570876,0.940782,17.1698
-16.2919,0.988959,0.122783,4,23,0,19.0583,0.709305,0.748278,2.98147
-15.278,0.997099,0.122783,2,7,0,17.0078,0.731047,0.700214,3.95218
-16.1329,0.964332,0.122783,4,19,0,16.8391,0.796493,0.896415,6.31796
-15.0866,0.996733,0.122783,4,15,0,16.9527,0.707525,0.808694,6.8968
-15.1253,0.999642,0.122783,4,23,0,15.3756,0.708813,0.738693,4.6853
-15.4355,0.982907,0.122783,3,15,0,16.5057,0.556615,0.704054,4.59781
-16.1749,0.994645,0.122783,3,7,0,16.2973,0.409454,0.706651,4.05456
-15.5807,0.998821,0.122783,4,15,0,16.7521,0.609909,0.664821,4.8553
-16.0564,0.998857,0.122783,4,15,0,16.4941,0.434549,0.697021,4.01818
-16.7776,0.969176,0.122783,4,15,0,17.9452,0.325774,0.750467,7.30956
-16.6525,0.984613,0.122783,4,31,0,18.9128,0.559292,0.73664,2.93036
-18.5288,0.998008,0.122783,5,31,0,19.3105,0.900226,0.432383,2.45908
-16.8414,0.906373,0.122783,3,7,0,20.5651,0.896372,0.600749,5.39137
-16.5776,0.967029,0.122783,5,31,0,19.8244,0.410408,0.817227,10.6679
-16.5187,0.997358,0.122783,5,31,0,18.2119,0.863473,0.694434,6.99576
-17.5747,0.998613,0.122783,4,23,0,18.6291,0.258886,0.907687,6.64291
-15.7529,0.999354,0.122783,4,15,0,18.1728,0.578589,0.905887,9.07109
-15.7365,0.999563,0.122783,4,31,0,16.3489,0.449502,0.870273,7.81462
-20.2929,0.956995,0.122783,5,31,0,22.7862,0.449283,0.987692,15.6366
-18.5807,0.996929,0.122783,5,31,0,21.4111,0.89091,0.866958,17.5925
-17.9923,0.999863,0.122783,4,15,0,19.0138,0.916436,0.959419,11.9651
-17.1403,0.997555,0.122783,4,31,0,19.7933,0.404753,0.684085,6.80175
-15.9866,1,0.122783,4,15,0,17.4562,0.669995,0.719974,3.11724
-15.9003,0.995593,0.122783,3,7,0,16.4319,0.677283,0.664715,5.74645
-15.4058,0.999817,0.122783,4,23,0,16.1174,0.628919,0.785309,4.37783
-16.4593,0.988446,0.122783,4,31,0,18.6342,0.575593,0.941503,11.9923
-17.1389,0.996849,0.122783,4,31,0,18.5733,0.452179,0.948364,16.376
-17.0146,0.999723,0.122783,5,31,0,17.8081,0.795209,0.908544,17.7492
-18.927,0.990517,0.122783,4,15,0,19.6566,0.873597,0.954413,5.54129
-17.04,0.995616,0.122783,4,15,0,20.1736,0.947403,0.897223,6.46927
-16.262,0.998896,0.122783,4,31,0,20.1585,0.409148,0.916698,11.2068
-15.1433,0.998651,0.122783,4,23,0,17.0436,0.762124,0.731642,4.72541
-16.3018,0.950988,0.122783,4,23,0,18.3767,0.806443,0.898037,6.02474
-16.7395,0.999243,0.122783,4,31,0,17.4291,0.934403,0.735824,7.48006
-16.3203,0.991427,0.122783,3,7,0,17.6721,0.900949,0.774092,3.4535
-16.54,0.990456,0.122783,3,7,0,17.2389,0.813032,0.685306,7.0502
-17.1216,0.999684,0.122783,5,31,0,17.3917,0.865321,0.952711,13.0477
-15.7425,0.994746,0.122783,4,23,0,19.4533,0.742902,0.920259,12.3219
-15.6653,0.999857,0.122783,4,15,0,15.8008,0.731018,0.902862,13.3314
-15.3713,0.999451,0.122783,4,31,0,16.3941,0.788239,0.884028,9.71404
-15.6014,0.999652,0.122783,5,31,0,15.8585,0.883015,0.692243,4.02115
-15.6088,0.99609,0.122783,4,31,0,16.8549,0.548607,0.897613,10.0413
-15.7461,0.997504,0.122783,5,31,0,16.238,0.835121,0.897088,12.5615
-15.6251,0.997794,0.122783,3,15,0,16.1417,0.783387,0.868232,11.6835
-15.5744,0.998332,0.122783,3,15,0,16.7568,0.598125,0.901326,11.7035
-16.8366,0.986497,0.122783,4,15,0,17.6795,0.404455,0.936224,10.2971
-16.3883,0.999348,0.122783,2,7,0,17.0847,0.441097,0.927556,11.0865
-16.0394,0.99911,0.122783,5,31,0,17.4676,0.880942,0.889757,7.13349
-16.7037,0.998119,0.122783,5,31,0,17.7774,0.963919,0.640439,4.08819
-17.0754,0.991824,0.122783,4,15,0,17.3204,0.96998,0.644971,4.89373
-16.2404,0.992096,0.122783,5,31,0,17.7813,0.452662,0.922028,10.7356
-15.8522,0.999956,0.122783,5,31,0,16.9598,0.52055,0.901876,8.6224
-15.2527,0.999008,0.122783,4,31,0,16.4972,0.578933,0.823743,6.22673
-15.8351,0.992264,0.122783,4,19,0,16.669,0.885423,0.880942,11.2559
-17.2097,0.987578,0.122783,4,31,0,18.0001,0.907492,0.862867,3.82015
-17.8371,0.985332,0.122783,4,31,0,20.4876,0.897232,0.934709,18.7522
-19.0897,0.979724,0.122783,4,15,0,20.5099,0.889499,0.973187,17.7181
-19.0325,0.999997,0.122783,2,3,0,19.1161,0.888408,0.972865,17.6592
-17.7594,0.996313,0.122783,4,31,0,21.5304,0.900764,0.950387,9.17278
-16.1744,0.990992,0.122783,5,31,0,19.5006,0.615194,0.561767,3.89413
-16.2212,0.999151,0.122783,5,31,0,18.1409,0.34493,0.822968,5.68882
-15.5193,0.998914,0.122783,3,7,0,16.498,0.474163,0.837321,7.76953
-15.3013,0.994081,0.122783,4,31,0,16.1415,0.681053,0.873364,10.2097
-15.5198,0.998769,0.122783,5,31,0,16.0669,0.848461,0.684367,3.77697
-15.3854,0.999721,0.122783,5,31,0,15.9471,0.770449,0.871962,10.587
-16.9869,0.989864,0.122783,4,15,0,17.7816,0.938455,0.923003,8.93256
-17.2106,0.999041,0.122783,5,31,0,18.3176,0.973007,0.825443,4.52606
-15.989,1,0.122783,4,31,0,18.2144,0.914773,0.883214,10.681
-16.9355,0.997979,0.122783,4,31,0,17.7751,0.911251,0.941889,15.015
-16.0125,0.999564,0.122783,5,31,0,17.8272,0.622549,0.870868,5.16607
-15.7697,0.997136,0.122783,4,31,0,17.1466,0.625605,0.889986,6.92173
-16.211,0.992483,0.122783,4,15,0,17.5702,0.830684,0.791791,9.63489
-15.2007,0.996252,0.122783,3,15,0,17.5847,0.794484,0.789336,6.75483
-15.7066,0.987575,0.122783,4,15,0,16.0361,0.749571,0.849629,5.00819
-15.7408,0.999637,0.122783,3,7,0,15.8041,0.743575,0.846495,4.82615
-15.4265,0.987822,0.122783,3,15,0,18.4124,0.83907,0.864937,9.37914
-16.0172,0.99871,0.122783,3,15,0,16.1684,0.913778,0.892022,10.9101
-16.4013,0.999295,0.122783,4,31,0,16.8695,0.961774,0.827236,6.74954
-16.0971,0.987789,0.122783,4,19,0,19.4933,0.52893,0.917688,14.5557
-16.5326,0.999204,0.122783,5,31,0,16.9249,0.5627,0.920344,16.8293
-18.2616,0.99531,0.122783,4,15,0,18.4958,0.809686,0.961772,18.7597
-19.3675,0.997316,0.122783,5,31,0,19.5657,0.734608,0.973952,19.023
-19.4021,0.999108,0.122783,4,15,0,20.5165,0.891851,0.974051,18.3048
-16.761,0.99924,0.122783,5,31,0,19.667,0.696039,0.930613,17.8019
-17.7247,0.997616,0.122783,4,15,0,17.7866,0.812934,0.952077,18.661
-15.4548,0.999385,0.122783,5,31,0,18.4042,0.785705,0.724432,3.69215
-15.3235,0.996786,0.122783,4,23,0,16.1328,0.749484,0.883101,9.98548
-16.4554,0.996303,0.122783,5,31,0,16.8223,0.728629,0.897079,16.2371
-16.6877,0.998815,0.122783,5,63,0,17.2674,0.402702,0.895422,6.01538
-16.3349,0.999473,0.122783,4,15,0,17.0287,0.731364,0.877708,14.8561
-18.3001,0.968055,0.122783,3,7,0,19.8985,0.669789,0.830447,15.9072
-17.0091,0.996353,0.122783,4,15,0,19.7723,0.390384,0.91131,6.27161
-15.7283,0.998052,0.122783,4,31,0,19.4713,0.864202,0.874346,6.98401
-15.9437,0.99868,0.122783,5,31,0,16.8371,0.464109,0.774609,4.14014
-16.1735,0.994277,0.122783,4,15,0,17.1286,0.373871,0.807689,8.42681
-16.6652,0.979549,0.122783,3,7,0,17.6906,0.328097,0.813058,9.53927
-16.1957,0.995718,0.122783,3,15,0,17.7851,0.723887,0.903688,6.43143
-16.7312,0.997423,0.122783,4,31,0,17.7972,0.630647,0.903685,5.16772
-15.8491,0.995603,0.122783,4,23,0,19.073,0.923886,0.819211,7.52218
-16.398,0.978343,0.122783,4,15,0,17.2564,0.908252,0.895921,6.97372
-16.2031,0.999957,0.122783,5,31,0,16.8968,0.924269,0.900313,11.5665
-17.1719,0.998215,0.122783,4,31,0,18.3884,0.975649,0.899492,10.6378
-18.4202,0.994731,0.122783,5,31,0,19.15,0.990604,0.868734,5.48837
-17.6873,0.998656,0.122783,5,31,0,19.7638,0.974777,0.533065,3.82771
-15.4187,0.998222,0.122783,4,15,0,18.267,0.778636,0.654101,4.36494
-17.9628,0.990368,0.122783,5,31,0,19.1556,0.183658,0.757314,5.55256
-21.0563,0.962187,0.122783,5,31,0,22.8484,0.906086,0.981115,19.2222
-18.0301,0.961875,0.122783,4,27,0,29.147,0.765211,0.871911,2.86877
-18.0919,1,0.122783,5,31,0,18.8291,0.689945,0.971214,14.7597
-18.4729,0.996972,0.122783,5,31,0,20.2257,0.172973,0.816386,11.9227
-16.8627,0.999411,0.122783,4,19,0,20.5867,0.912751,0.900962,6.0779
-16.2439,0.989087,0.122783,3,7,0,18.9297,0.905311,0.897215,7.60971
-15.9884,0.999933,0.122783,4,15,0,16.4979,0.887446,0.906379,9.70387
-18.0274,0.976759,0.122783,3,7,0,18.1223,0.915144,0.923679,5.16511
-18.7932,0.999961,0.122783,4,15,0,19.302,0.910163,0.93913,4.78917
-19.4634,0.996068,0.122783,4,27,0,20.46,0.95867,0.869434,17.7702
-18.6225,0.999811,0.122783,3,7,0,19.613,0.95908,0.891133,17.606
-17.7388,0.996895,0.122783,4,27,0,19.7867,0.547708,0.932428,5.11944
-19.1607,0.998097,0.122783,4,31,0,19.8054,0.96328,0.891238,18.2562
-16.9738,0.999409,0.122783,5,31,0,20.6947,0.243941,0.89721,12.0559
-16.6996,1,0.122783,3,7,0,17.0064,0.290507,0.898939,12.1669
-17.0133,0.999438,0.122783,4,15,0,17.5556,0.215848,0.873426,9.33885
-16.892,0.976442,0.122783,4,23,0,20.0519,0.805066,0.9244,17.8383
-16.5164,0.999787,0.122783,4,15,0,17.3927,0.724435,0.918344,17.1368
-17.0141,0.999326,0.122783,4,15,0,17.1903,0.613016,0.915677,18.0657
-19.558,0.99304,0.122783,5,31,0,19.9753,0.956455,0.957909,19.2447
-21.3797,0.994766,0.122783,4,15,0,21.6809,0.95504,0.868201,19.4735
-21.1969,1,0.122783,3,7,0,21.5443,0.950304,0.870062,19.4703
-19.9851,1,0.122783,4,31,0,21.9729,0.929222,0.909551,19.6967
-21.8825,0.993838,0.122783,5,47,0,24.8122,0.99839,0.956433,9.83458
-21.6859,0.999473,0.122783,3,7,0,22.4195,0.997977,0.956511,9.70991
-17.1284,0.994602,0.122783,5,31,0,22.9252,0.939557,0.674485,6.5563
-16.9599,0.99907,0.122783,5,31,0,18.0635,0.366288,0.884102,5.27898
-15.7779,0.998504,0.122783,3,7,0,17.3132,0.450156,0.873955,10.3694
-15.6855,0.999792,0.122783,4,15,0,15.9085,0.499015,0.893057,10.0045
-16.9588,0.996955,0.122783,4,31,0,17.4703,0.298104,0.928291,12.2372
-15.8171,1,0.122783,5,31,0,17.3266,0.888052,0.724533,3.63705
-17.3134,0.994615,0.122783,5,31,0,18.1982,0.957262,0.927942,15.3817
-18.2033,0.991097,0.122783,4,15,0,19.7145,0.978742,0.938291,15.888
-17.8583,0.996616,0.122783,5,31,0,20.0873,0.944451,0.910839,17.5912
-16.1177,0.99796,0.122783,5,31,0,19.2461,0.84379,0.616422,4.9923
-16.8437,0.992634,0.122783,5,31,0,18.5439,0.97053,0.881405,9.33087
-17.0902,0.997121,0.122783,5,31,0,17.4639,0.963104,0.883022,12.8787
-16.6447,0.997462,0.122783,4,31,0,17.7607,0.940985,0.820182,4.17055
-17.1539,0.99978,0.122783,5,47,0,17.7196,0.422693,0.940597,16.9798
-15.103,0.999145,0.122783,5,31,0,18.1889,0.717167,0.79839,5.52347
-15.3844,0.99943,0.122783,4,31,0,15.7682,0.814752,0.872234,9.73077
-16.5899,0.996665,0.122783,4,15,0,17.5287,0.272938,0.851103,7.17802
-18.5231,0.992816,0.122783,4,15,0,18.6383,0.178476,0.754098,8.81248
-16.6158,1,0.122783,3,7,0,18.6847,0.263719,0.827859,7.5271
-15.2652,0.987201,0.122783,4,15,0,17.6147,0.593877,0.853092,8.54791
-15.3989,0.995332,0.122783,3,15,0,15.8962,0.79634,0.841296,5.7754
-19.6154,0.940563,0.122783,5,31,0,21.3102,0.268861,0.978196,16.0793
-20.1431,0.998299,0.122783,5,31,0,22.4001,0.928652,0.976876,18.4841
-21.4692,0.99324,0.122783,4,31,0,22.7404,0.986083,0.977285,17.9184
-18.0237,0.980693,0.122783,4,19,0,25.0994,0.375628,0.701073,2.79726
-16.2923,0.988755,0.122783,5,31,0,19.5352,0.554436,0.825033,11.4869
-16.3431,0.998829,0.122783,2,3,0,16.4291,0.546051,0.825599,11.6001
-16.5437,0.988006,0.122783,4,31,0,20.247,0.813864,0.943678,12.3308
-16.4858,0.998451,0.122783,4,23,0,17.0016,0.707314,0.87215,14.9702
-16.7705,0.992409,0.122783,5,31,0,17.9473,0.561278,0.949316,12.7691
-16.5962,0.997062,0.122783,5,31,0,17.3503,0.825406,0.608105,5.56133
-16.6439,0.999458,0.122783,5,63,0,17.5051,0.590602,0.925607,17.3077
-17.8343,0.989161,0.122783,4,15,0,18.5556,0.495501,0.950263,7.11344
-15.9403,0.996386,0.122783,4,31,0,19.1742,0.866965,0.908533,9.48266
-16.9818,0.994892,0.122783,4,31,0,20.1395,0.973016,0.657935,3.60478
-15.6797,0.925643,0.122783,4,23,0,20.5406,0.870963,0.866221,10.3778
-16.8323,0.991609,0.122783,4,31,0,18.1932,0.952179,0.909437,8.92302
-15.9838,0.998673,0.122783,3,15,0,17.4151,0.899178,0.852791,10.5176
-16.3864,0.984144,0.122783,3,15,0,17.6141,0.8095,0.791882,10.1395
-17.9429,0.984992,0.122783,4,31,0,18.6802,0.555774,0.964751,10.3771
-16.9246,1,0.122783,5,31,0,20.1503,0.689945,0.873257,16.0723
-18.3412,0.983849,0.122783,4,19,0,19.74,0.54777,0.969877,17.4525
-19.6188,0.997885,0.122783,4,15,0,20.1004,0.35932,0.877608,19.0896
-18.1536,0.992315,0.122783,4,15,0,21.2533,0.555302,0.95463,19.0295
-15.8359,0.994261,0.122783,5,31,0,20.8175,0.700981,0.58195,3.93609
-15.4264,0.973198,0.122783,5,31,0,16.8976,0.743879,0.862843,10.7488
-17.623,0.977702,0.122783,4,15,0,18.1333,0.621562,0.962038,10.953
-16.7283,0.992906,0.122783,4,23,0,18.5726,0.869902,0.709977,7.64225
-15.7522,0.992479,0.122783,3,11,0,17.5838,0.877573,0.659248,3.56881
-15.5614,0.976712,0.122783,4,23,0,17.1228,0.52167,0.852673,6.35212
-16.1565,0.994121,0.122783,3,7,0,16.3125,0.463479,0.884125,6.3214
-16.7181,0.996001,0.122783,4,31,0,17.6159,0.686302,0.734579,8.82156
-17.813,0.993604,0.122783,4,15,0,18.6133,0.377908,0.893837,4.23025
-16.2212,0.986592,0.122783,5,39,0,19.9694,0.641847,0.931108,15.7475
-16.027,0.996279,0.122783,4,15,0,16.9256,0.550503,0.926148,12.044
-17.4623,0.997459,0.122783,4,15,0,18.0005,0.481012,0.943686,18.2094
-17.3454,0.995462,0.122783,4,31,0,18.9088,0.847295,0.93823,18.3899
-19.3487,0.995552,0.122783,4,15,0,20.5471,0.100645,0.905615,9.69806
-18.3917,0.973747,0.122783,3,7,0,21.2455,0.145827,0.908878,8.84707
-17.1131,0.996924,0.122783,3,7,0,18.9376,0.212125,0.862631,10.3302
-16.5378,0.999997,0.122783,4,15,0,17.4202,0.318153,0.907084,11.2724
-16.6391,0.999315,0.122783,5,31,0,17.6077,0.946033,0.902184,12.9246
-16.6692,0.990313,0.122783,5,31,0,18.0097,0.880394,0.918657,16.3783
-16.7306,0.990436,0.122783,4,27,0,18.4602,0.888022,0.877262,14.564
-16.6505,0.99979,0.122783,4,31,0,18.1955,0.952607,0.889995,12.0527
-15.6693,0.999884,0.122783,5,31,0,17.7434,0.848604,0.640097,3.57173
-15.7602,0.988679,0.122783,3,15,0,19.4485,0.923083,0.765626,5.40536
-15.6793,0.986749,0.122783,5,31,0,17.252,0.853901,0.643638,4.48603
-16.1739,0.910578,0.122783,4,15,0,19.3609,0.684656,0.827962,11.6723
-16.2525,0.996717,0.122783,3,15,0,18.1025,0.525566,0.919054,15.3876
-18.0249,0.992458,0.122783,4,15,0,18.5705,0.139584,0.883749,9.59664
-15.4077,1,0.122783,4,31,0,19.4494,0.52198,0.817396,5.83505
-15.3737,0.999848,0.122783,5,31,0,15.6123,0.851505,0.711143,4.62818
-16.0559,0.990263,0.122783,3,15,0,19.3083,0.748004,0.550726,3.86718
-16.0758,0.976808,0.122783,5,31,0,17.2908,0.875415,0.606156,3.19715
-15.1369,0.993734,0.122783,3,11,0,16.7999,0.76279,0.736183,5.08654
-16.4651,0.982282,0.122783,5,31,0,16.8254,0.925829,0.883574,6.42668
-15.8599,0.993043,0.122783,2,7,0,17.4954,0.905136,0.850682,9.61084
